euribor3m,job_blue-collar,job_housemaid,marital_unknown,month_apr,month_aug,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,poutcome_success,id,prediction
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,40322,0
1.25,0,0,0,0,0,0,0,0,1,0,0,0,39685,0
1.41,0,0,0,1,0,0,0,0,0,0,0,0,12775,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,18049,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,32374,0
4.959,0,1,0,0,0,0,1,0,0,0,0,0,32388,0
1.25,1,0,0,0,0,0,0,0,1,0,0,0,2104,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,34762,0
0.953,0,0,0,0,0,0,0,0,0,0,1,0,39614,0
4.865,1,0,0,0,0,0,1,0,0,0,0,0,20741,0
4.957,0,0,0,0,0,1,0,0,0,0,0,0,36557,0
4.96,0,0,0,0,0,1,0,0,0,0,0,0,29295,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,38644,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,30058,0
1.268,1,0,0,0,0,0,1,0,0,0,0,0,9480,0
0.642,0,0,0,1,0,0,0,0,0,0,0,0,14455,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,33245,0
4.86,0,0,0,0,0,0,0,0,1,0,0,0,12046,0
1.25,0,0,0,0,0,0,0,0,1,0,0,0,18393,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,2676,0
0.8029999999999999,0,0,0,0,0,0,0,0,0,0,0,0,3720,0
1.266,1,0,0,0,0,0,0,0,1,0,0,1,11566,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,17220,0
1.3130000000000002,1,0,0,0,0,0,0,0,1,0,0,0,29558,0
1.405,1,0,0,1,0,0,0,0,0,0,0,0,14032,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,1563,0
0.883,0,0,0,0,1,0,0,0,0,0,0,0,13983,0
4.859,1,0,0,0,0,0,0,0,1,0,0,0,2764,0
4.0760000000000005,0,0,0,0,0,0,0,0,0,1,0,0,38240,0
4.855,1,0,0,0,0,0,0,0,1,0,0,0,3795,0
4.0760000000000005,0,0,0,0,0,0,0,0,0,1,0,0,4238,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,23198,0
0.877,0,0,0,0,0,0,0,0,0,0,0,0,30624,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,15124,0
4.959,1,0,0,0,0,0,1,0,0,0,0,0,59,0
4.86,0,0,0,0,0,0,0,0,1,0,0,0,2193,0
0.7140000000000001,0,0,0,0,0,0,0,0,0,1,0,1,14332,1
0.8220000000000001,0,0,0,0,0,1,0,0,0,0,0,0,20022,0
4.865,0,0,0,0,0,0,1,0,0,0,0,0,15192,0
4.86,1,0,0,0,0,0,0,0,1,0,0,0,1226,0
4.963,1,0,0,0,0,1,0,0,0,0,0,0,28875,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,19598,0
4.864,0,0,0,0,0,0,1,0,0,0,0,0,22400,0
0.644,0,0,0,0,0,0,0,1,0,0,0,1,15425,1
4.957,0,0,0,0,0,1,0,0,0,0,0,0,31727,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,32925,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,33402,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,1470,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,9384,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,30977,0
1.291,0,0,0,0,0,0,0,0,1,0,0,0,23748,0
4.96,0,0,0,0,0,1,0,0,0,0,0,0,22458,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,11944,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,6663,0
0.733,0,0,0,0,0,0,0,0,0,0,1,0,40478,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,24572,0
4.958,0,0,0,0,0,0,1,0,0,0,0,0,18370,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,28795,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,509,0
4.959,0,0,0,0,0,0,1,0,0,0,0,0,28066,0
1.41,0,0,0,1,0,0,0,0,0,0,0,0,4216,0
1.2990000000000002,0,0,0,0,0,0,0,0,1,0,0,0,19112,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,31781,0
4.961,0,1,0,0,0,1,0,0,0,0,0,0,24317,0
1.281,0,0,0,0,0,0,0,0,1,0,0,0,9378,0
0.8809999999999999,0,0,0,0,1,0,0,0,0,0,0,1,28957,1
4.962,0,0,0,0,0,1,0,0,0,0,0,0,37762,0
0.7020000000000001,0,1,0,0,0,0,1,0,0,0,0,0,4535,0
4.96,0,1,0,0,0,1,0,0,0,0,0,0,2670,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,19382,0
4.962,1,0,0,0,0,1,0,0,0,0,0,0,24325,0
1.281,1,0,0,0,0,0,0,0,1,0,0,0,6909,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,28277,0
4.865,0,0,0,0,0,0,1,0,0,0,0,0,20327,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,23877,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,8884,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,38729,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,8250,0
4.1530000000000005,0,0,0,0,0,0,0,0,0,1,0,0,15754,0
0.8540000000000001,0,0,0,0,1,0,0,0,0,0,0,0,16636,0
4.0760000000000005,1,0,0,0,0,0,0,0,0,1,0,0,37149,0
4.859,1,0,0,0,0,0,0,0,1,0,0,0,22657,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,1321,0
4.864,0,0,0,0,0,0,1,0,0,0,0,0,22212,0
1.244,0,0,0,0,0,0,0,0,1,0,0,0,4886,0
4.958,0,0,0,0,0,1,0,0,0,0,0,0,5697,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,18273,0
4.959,0,0,0,0,0,0,1,0,0,0,0,0,35609,0
4.968,0,0,0,0,1,0,0,0,0,0,0,0,10131,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,3099,0
4.864,0,0,0,0,0,0,0,0,1,0,0,0,21525,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,19108,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,24486,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,1594,0
1.291,1,0,0,0,0,0,0,0,1,0,0,0,9933,0
1.405,1,0,0,1,0,0,0,0,0,0,0,0,3643,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,30782,0
1.2990000000000002,0,0,0,0,0,0,0,0,1,0,0,0,6508,0
1.334,1,0,0,0,0,0,0,0,1,0,0,0,6115,0
4.962,1,0,0,0,0,1,0,0,0,0,0,0,20212,0
4.856,1,0,0,0,0,0,0,0,1,0,0,0,9549,0
4.97,0,0,0,0,1,0,0,0,0,0,0,0,20640,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,8301,0
1.291,0,0,0,0,0,0,0,0,1,0,0,0,8531,0
4.966,0,0,0,0,0,1,0,0,0,0,0,0,379,0
1.327,0,0,0,0,0,0,0,0,1,0,0,0,15538,0
0.7390000000000001,0,0,0,0,0,0,0,0,0,0,0,1,31342,1
4.968,0,0,0,0,1,0,0,0,0,0,0,0,26112,0
4.968,0,0,0,0,0,1,0,0,0,0,0,0,16577,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,38332,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,30261,0
1.344,1,0,0,0,0,0,0,0,1,0,0,0,9923,0
4.961,0,0,0,0,0,1,0,0,0,0,0,0,34416,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,25807,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,10432,0
4.963,1,0,0,0,0,1,0,0,0,0,0,0,15841,0
4.961,0,0,0,0,0,1,0,0,0,0,0,0,12370,0
0.873,0,1,0,0,1,0,0,0,0,0,0,1,30220,1
4.968,0,0,0,0,0,1,0,0,0,0,0,0,8299,0
1.25,1,0,0,0,0,0,0,0,1,0,0,0,27427,0
0.74,0,0,0,0,0,0,0,0,0,0,1,0,13728,0
1.41,1,0,0,1,0,0,0,0,0,0,0,0,20481,0
1.266,1,0,0,0,0,0,0,0,1,0,0,0,13390,0
4.97,0,0,0,0,1,0,0,0,0,0,0,0,7404,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,21153,0
4.961,1,0,0,0,0,0,1,0,0,0,0,0,3339,0
0.6459999999999999,0,0,0,0,0,0,0,1,0,0,0,0,34325,1
1.423,0,0,0,1,0,0,0,0,0,0,0,0,17616,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,9686,0
4.961,1,0,0,0,0,1,0,0,0,0,0,0,5112,0
0.7140000000000001,0,0,0,0,0,0,0,0,0,0,0,0,2759,0
1.27,0,0,0,0,0,0,0,0,1,0,0,0,56,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,40559,0
4.86,0,0,0,0,0,0,0,0,1,0,0,0,20884,0
4.8660000000000005,1,0,0,0,0,0,1,0,0,0,0,0,16149,0
4.96,0,0,0,0,0,0,1,0,0,0,0,0,15935,0
0.7390000000000001,0,0,0,0,0,0,0,0,0,0,1,0,11442,0
4.12,1,0,0,0,0,0,0,0,0,1,0,0,1176,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,32362,0
0.884,0,0,0,0,1,0,0,0,0,0,0,0,32835,0
1.423,0,0,0,1,0,0,0,0,0,0,0,0,12434,0
0.74,0,0,0,0,0,0,0,0,0,0,1,0,3750,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,23120,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,23159,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,7614,0
0.715,0,0,0,0,0,0,0,0,0,0,0,0,13068,0
1.0490000000000002,0,0,0,0,0,0,0,0,0,1,0,0,28438,0
0.883,0,0,0,0,1,0,0,0,0,0,0,0,2994,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,30915,0
4.859,0,0,0,0,0,0,0,0,1,0,0,0,25157,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,11136,0
4.957,1,0,0,0,0,1,0,0,0,0,0,0,30071,0
4.962,1,0,0,0,0,1,0,0,0,0,0,0,37955,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,39513,0
4.859,0,1,0,0,0,0,0,0,1,0,0,0,8373,0
0.884,0,0,0,0,1,0,0,0,0,0,0,0,35734,0
1.25,1,0,0,0,0,0,0,0,1,0,0,0,17895,0
4.968,0,0,0,0,1,0,0,0,0,0,0,0,37307,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,36923,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,37375,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,24256,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,12905,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,20744,0
1.2990000000000002,0,0,0,0,0,0,0,0,1,0,0,0,23815,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,5457,0
4.856,1,0,0,0,0,0,0,0,1,0,0,0,20445,0
4.967,0,0,0,0,1,0,0,0,0,0,0,0,23597,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,39808,0
0.899,0,0,0,0,1,0,0,0,0,0,0,0,19785,0
4.865,0,0,0,0,0,0,1,0,0,0,0,0,36201,0
4.855,0,0,0,0,0,0,0,0,1,0,0,0,39902,0
0.716,0,0,0,0,0,0,0,0,0,1,0,0,17324,0
4.855,1,0,0,0,0,0,0,0,1,0,0,0,7532,0
4.962,1,0,0,0,0,1,0,0,0,0,0,0,37656,0
4.859,1,0,0,0,0,0,0,0,1,0,0,0,28297,0
4.961,1,0,0,0,0,0,1,0,0,0,0,0,37377,0
4.96,0,0,0,0,0,1,0,0,0,0,0,0,15607,0
4.968,0,0,0,0,0,1,0,0,0,0,0,0,41142,0
4.86,0,0,0,0,0,0,0,0,1,0,0,0,29300,0
4.021,1,0,0,0,0,0,0,0,0,1,0,0,35085,0
4.855,1,0,0,0,0,0,0,0,1,0,0,0,18348,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,3693,0
0.898,0,0,0,0,1,0,0,0,0,0,0,1,37596,1
4.961,1,0,0,0,0,0,1,0,0,0,0,0,33411,0
0.982,0,0,0,0,0,0,0,0,0,0,1,0,4374,0
0.7390000000000001,0,0,0,0,0,0,0,0,0,0,1,0,17884,0
4.958,0,0,0,0,0,0,1,0,0,0,0,0,6253,0
4.957,1,0,0,0,0,1,0,0,0,0,0,0,36404,0
1.25,0,0,0,0,0,0,0,0,1,0,0,0,40670,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,15874,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,29396,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,15621,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,9650,0
0.904,0,0,0,0,1,0,0,0,0,0,0,0,12603,0
4.961,0,0,0,0,0,1,0,0,0,0,0,0,20601,0
0.7440000000000001,0,0,0,0,0,0,0,0,0,0,1,0,37876,0
4.86,0,0,0,0,0,0,0,0,1,0,0,0,13970,0
4.856,1,0,0,0,0,0,0,0,1,0,0,0,21694,0
1.25,1,0,0,0,0,0,0,0,1,0,0,0,12192,0
4.0760000000000005,0,0,0,0,0,0,0,0,0,1,0,0,40171,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,15493,0
4.0760000000000005,0,0,0,0,0,0,0,0,0,1,0,0,19340,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,15372,0
4.947,0,0,0,0,0,0,1,0,0,0,0,0,13037,0
4.966,0,0,0,0,1,0,0,0,0,0,0,0,8897,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,36780,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,31552,0
4.8660000000000005,0,0,0,0,0,0,1,0,0,0,0,0,40938,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,546,0
4.865,1,0,0,0,0,0,1,0,0,0,0,0,10716,0
4.957,0,1,0,0,0,1,0,0,0,0,0,0,336,0
4.966,0,0,0,0,1,0,0,0,0,0,0,0,20222,0
0.6970000000000001,0,0,0,0,0,0,0,0,1,0,0,1,13917,0
0.7390000000000001,0,0,0,0,0,0,0,0,0,0,1,0,17377,0
4.961,0,0,0,0,0,0,1,0,0,0,0,0,6544,0
4.86,0,0,0,0,0,0,0,0,1,0,0,0,37991,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,2912,0
1.266,1,0,0,0,0,0,0,0,1,0,0,0,2534,0
0.7140000000000001,0,0,0,0,0,0,0,0,0,1,0,0,34677,0
4.8660000000000005,0,0,0,0,0,0,1,0,0,0,0,0,33362,0
4.961,1,0,0,0,0,1,0,0,0,0,0,0,38310,0
4.968,0,0,0,0,0,1,0,0,0,0,0,0,31167,0
4.959,0,1,0,0,0,0,1,0,0,0,0,0,24532,0
1.354,0,0,0,0,0,0,0,0,1,0,0,0,7480,0
0.7390000000000001,0,0,0,0,0,0,0,0,0,0,1,0,20472,0
1.7990000000000002,0,0,0,0,0,0,0,1,0,0,0,0,4766,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,21611,0
0.7290000000000001,1,0,0,0,0,0,1,0,0,0,0,0,31044,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,34672,0
1.354,0,0,0,0,0,0,0,0,1,0,0,0,1647,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,13022,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,39595,0
4.864,0,0,0,0,0,0,0,0,1,0,0,0,25752,0
4.12,1,0,0,0,0,0,0,0,0,1,0,0,26953,0
1.268,0,0,0,0,0,0,1,0,0,0,0,0,28282,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,23586,0
4.967,0,0,0,0,0,0,1,0,0,0,0,0,8998,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,36566,0
0.883,1,0,0,0,1,0,0,0,0,0,0,0,5859,0
4.97,1,0,0,0,1,0,0,0,0,0,0,0,6307,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,37002,0
1.25,1,0,0,0,0,0,0,0,1,0,0,0,29590,0
4.96,0,0,0,0,0,1,0,0,0,0,0,0,32602,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,40224,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,8881,0
4.968,0,0,0,0,1,0,0,0,0,0,0,0,14112,0
1.415,0,0,0,1,0,0,0,0,0,0,0,0,4121,0
4.968,1,0,0,0,1,0,0,0,0,0,0,0,35771,0
4.961,1,0,0,0,0,0,1,0,0,0,0,0,4629,0
4.957,0,0,0,0,0,1,0,0,0,0,0,0,2064,0
4.957,0,0,0,0,0,1,0,0,0,0,0,0,5964,0
1.244,1,0,0,0,0,0,0,0,1,0,0,0,292,0
1.262,0,0,0,0,0,0,1,0,0,0,0,0,13466,0
4.191,0,0,0,0,0,0,0,0,0,1,0,0,24739,0
4.855,1,0,0,0,0,0,0,0,1,0,0,0,34294,0
4.962,0,0,0,0,0,0,1,0,0,0,0,0,8314,0
1.26,1,0,0,0,0,0,1,0,0,0,0,0,21709,0
1.244,0,0,0,0,0,0,0,0,1,0,0,0,16188,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,34878,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,8195,0
4.961,0,0,0,0,0,0,1,0,0,0,0,0,25578,0
4.8580000000000005,1,0,0,0,0,0,0,0,1,0,0,0,37764,0
0.879,0,0,0,0,0,0,0,0,0,0,0,0,22323,0
4.968,0,0,0,0,0,1,0,0,0,0,0,0,21127,0
4.8580000000000005,1,0,0,0,0,0,0,0,1,0,0,0,16260,0
4.958,0,0,0,0,0,1,0,0,0,0,0,0,36756,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,17244,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,14152,0
4.96,0,0,0,0,0,0,1,0,0,0,0,0,14442,0
1.405,1,0,0,1,0,0,0,0,0,0,0,0,24331,0
4.959,0,0,0,0,0,0,1,0,0,0,0,0,23317,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,13137,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,13048,0
4.859,0,0,0,0,0,0,0,0,1,0,0,0,23360,0
4.958,1,0,0,0,0,0,1,0,0,0,0,0,13257,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,2427,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,6793,0
0.8270000000000001,1,0,0,0,0,1,0,0,0,0,0,0,12721,0
4.859,0,0,0,0,0,0,0,0,1,0,0,0,17669,0
4.8660000000000005,0,0,0,0,0,0,1,0,0,0,0,0,35594,0
4.191,0,0,0,0,0,0,0,0,0,1,0,0,12515,0
4.1530000000000005,0,0,0,0,0,0,0,0,0,1,0,0,31575,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,14158,0
4.191,0,0,0,0,0,0,0,0,0,1,0,0,23078,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,27947,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,34111,0
4.859,1,0,0,0,0,0,0,0,1,0,0,0,11090,0
4.86,0,0,0,0,0,0,0,0,1,0,0,0,8423,0
4.947,0,0,0,0,0,0,1,0,0,0,0,0,34350,0
4.0760000000000005,0,0,0,0,0,0,0,0,0,1,0,0,19174,0
0.8859999999999999,1,0,0,0,1,0,0,0,0,0,0,0,13511,0
0.84,0,0,0,0,0,1,0,0,0,0,0,0,39294,0
4.959,0,0,0,0,0,0,1,0,0,0,0,0,7209,0
1.445,0,0,0,1,0,0,0,0,0,0,0,0,38874,0
4.962,0,0,0,0,1,0,0,0,0,0,0,0,8858,0
4.968,0,0,0,0,1,0,0,0,0,0,0,0,39348,0
4.864,1,0,0,0,0,0,0,0,1,0,0,0,30586,0
4.961,0,0,0,0,0,0,1,0,0,0,0,0,5275,0
0.6679999999999999,0,0,0,0,0,0,0,0,1,0,0,1,33880,0
4.1530000000000005,0,0,0,0,0,0,0,0,0,1,0,0,37839,0
4.865,0,0,0,0,0,0,1,0,0,0,0,0,19113,0
0.655,0,0,0,0,0,0,0,1,0,0,0,0,1557,1
1.41,0,0,0,1,0,0,0,0,0,0,0,0,2751,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,23287,0
4.86,0,0,0,0,0,0,0,0,1,0,0,0,34711,0
4.968,1,0,0,0,1,0,0,0,0,0,0,0,1222,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,34372,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,16820,0
1.52,0,0,0,0,0,0,0,1,0,0,0,0,18655,0
0.701,0,0,0,0,0,0,0,0,1,0,0,0,39464,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,20915,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,15035,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,28031,0
4.86,0,0,0,0,0,0,0,0,1,0,0,0,39332,0
1.41,0,0,0,1,0,0,0,0,0,0,0,0,429,0
4.962,1,0,0,0,0,0,1,0,0,0,0,0,482,0
4.859,1,0,0,0,0,0,0,0,1,0,0,0,31372,0
4.961,1,0,0,0,0,1,0,0,0,0,0,0,39370,0
0.652,0,0,0,0,0,0,0,1,0,0,0,1,25694,1
4.962,1,0,0,0,0,1,0,0,0,0,0,0,25404,0
1.3130000000000002,1,0,0,0,0,0,0,0,1,0,0,0,22456,0
1.031,0,0,0,0,0,0,0,0,0,1,0,0,2002,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,25162,0
0.7140000000000001,0,0,0,0,0,0,0,0,0,1,0,0,38491,0
1.344,0,0,0,0,0,0,0,0,1,0,0,0,12188,0
4.859,0,0,0,0,0,0,0,0,1,0,0,0,35493,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,39025,0
1.334,0,1,0,0,0,0,0,0,1,0,0,0,7929,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,23313,0
4.856,1,0,0,0,0,0,0,0,1,0,0,0,17532,0
1.344,1,0,0,0,0,0,0,0,1,0,0,0,17846,0
4.968,0,0,0,0,1,0,0,0,0,0,0,0,9348,0
1.2990000000000002,0,0,0,0,0,0,0,0,1,0,0,0,39550,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,30113,0
0.889,0,0,0,0,0,1,0,0,0,0,0,1,37958,1
0.882,0,0,0,0,0,0,0,0,0,0,0,0,22078,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,4658,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,31266,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,37136,0
1.445,0,0,0,1,0,0,0,0,0,0,0,0,25285,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,27395,0
4.8580000000000005,1,0,0,0,0,0,0,0,1,0,0,0,17365,0
4.97,0,0,0,0,1,0,0,0,0,0,0,0,2870,0
1.365,0,0,0,1,0,0,0,0,0,0,0,0,21118,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,16911,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,22076,0
4.959,0,0,0,0,0,0,1,0,0,0,0,0,9448,0
4.961,1,0,0,0,0,0,1,0,0,0,0,0,12239,0
1.244,1,0,0,0,0,0,0,0,1,0,0,0,16783,0
1.266,1,0,0,0,0,0,0,0,1,0,0,0,18130,0
0.884,0,0,0,0,1,0,0,0,0,0,0,0,8955,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,35943,0
0.882,0,0,0,0,0,0,0,0,0,0,0,0,35143,0
1.334,1,0,0,0,0,0,0,0,1,0,0,0,25287,0
1.25,0,0,0,0,0,0,0,0,1,0,0,0,27596,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,12302,0
1.334,0,1,0,0,0,0,0,0,1,0,0,0,37578,0
1.415,0,0,0,1,0,0,0,0,0,0,0,0,20781,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,31267,0
4.963,1,0,0,0,0,1,0,0,0,0,0,0,8611,0
4.958,0,1,0,0,0,1,0,0,0,0,0,0,8826,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,2962,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,31111,0
4.957,0,1,0,0,0,1,0,0,0,0,0,0,19723,0
0.8809999999999999,0,0,0,0,1,0,0,0,0,0,0,0,8331,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,27521,0
4.865,0,0,0,0,0,0,1,0,0,0,0,0,30720,0
4.0760000000000005,0,0,0,0,0,0,0,0,0,1,0,0,20457,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,26642,0
1.327,0,0,0,0,0,0,0,0,1,0,0,0,31113,0
4.966,0,0,0,0,1,0,0,0,0,0,0,0,37252,0
4.961,0,0,0,0,0,1,0,0,0,0,0,0,21200,0
4.9639999999999995,1,0,0,0,1,0,0,0,0,0,0,0,14009,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,23952,0
1.334,1,0,0,0,0,0,0,0,1,0,0,0,10036,0
0.8959999999999999,0,1,0,0,0,1,0,0,0,0,0,1,5811,1
1.281,0,0,0,0,0,0,0,0,1,0,0,0,39629,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,38600,0
4.97,1,0,0,0,1,0,0,0,0,0,0,0,38728,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,17240,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,16827,0
1.281,1,0,0,0,0,0,0,0,1,0,0,0,14179,0
4.864,0,0,0,0,0,0,0,0,1,0,0,0,37599,0
4.96,0,0,0,0,0,1,0,0,0,0,0,0,15321,0
4.957,0,0,0,0,0,1,0,0,0,0,0,0,11364,0
4.961,0,0,0,0,0,0,1,0,0,0,0,0,28442,0
1.3130000000000002,1,0,0,0,0,0,0,0,1,0,0,0,39556,0
4.191,0,0,0,0,0,0,0,0,0,1,0,0,33559,0
4.968,1,0,0,0,0,1,0,0,0,0,0,0,35079,0
4.855,0,0,0,0,0,0,0,0,1,0,0,0,12713,0
1.354,0,0,0,0,0,0,0,0,1,0,0,0,1606,0
4.961,1,0,0,0,0,1,0,0,0,0,0,0,12022,0
4.1530000000000005,1,0,0,0,0,0,0,0,0,1,0,0,11720,0
4.864,1,0,0,0,0,0,1,0,0,0,0,0,101,0
1.327,1,0,0,0,0,0,0,0,1,0,0,0,10890,0
1.281,1,0,0,0,0,0,0,0,1,0,0,0,40056,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,36078,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,36349,0
0.6970000000000001,0,0,0,0,0,0,0,0,1,0,0,0,23991,0
1.327,0,0,0,0,0,0,0,0,1,0,0,0,12815,0
1.327,0,0,0,0,0,0,0,0,1,0,0,0,33261,0
1.2990000000000002,1,0,0,0,0,0,0,0,1,0,0,0,29843,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,27914,0
1.244,0,0,0,0,0,0,0,0,1,0,0,0,20447,0
4.966,0,0,0,0,1,0,0,0,0,0,0,0,18599,0
4.0760000000000005,1,0,0,0,0,0,0,0,0,1,0,0,6746,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,27327,0
4.865,0,0,0,0,0,0,1,0,0,0,0,0,13804,0
0.7609999999999999,0,0,0,0,0,0,1,0,0,0,0,0,6099,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,13114,0
1.046,0,0,0,0,0,0,0,0,0,1,0,1,9557,1
