age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
31,blue-collar,single,basic.9y,no,no,no,10351,cellular,may,thu,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
50,management,married,university.degree,no,no,no,27159,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8
69,retired,married,basic.4y,no,no,no,18569,cellular,sep,mon,3,6,1,success,-1.1,94.199,-37.5,0.879,4963.6
36,self-employed,married,high.school,unknown,yes,no,14005,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,admin.,single,university.degree,no,yes,no,34386,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
43,blue-collar,married,basic.6y,unknown,no,no,39939,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
24,unemployed,married,university.degree,no,yes,no,29294,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
53,services,married,high.school,no,yes,no,13750,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
33,admin.,married,high.school,no,no,no,16727,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
41,self-employed,married,high.school,no,yes,no,23749,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
51,admin.,married,high.school,no,yes,no,22648,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
37,management,married,university.degree,no,yes,yes,9913,telephone,nov,tue,4,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
46,admin.,married,high.school,no,yes,yes,4275,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
39,self-employed,married,basic.9y,unknown,no,no,22174,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
30,admin.,single,university.degree,no,yes,no,35176,cellular,jul,tue,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
28,admin.,married,high.school,no,yes,no,31599,cellular,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.7190000000000001,5017.5
37,technician,single,professional.course,no,yes,no,35971,cellular,nov,wed,1,6,4,success,-1.1,94.76700000000001,-50.8,1.044,4963.6
34,admin.,single,university.degree,no,no,no,37479,cellular,nov,thu,1,7,2,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5
42,services,married,high.school,no,yes,no,3520,cellular,may,mon,2,3,1,success,-1.8,92.89299999999999,-46.2,1.354,5099.1
30,management,single,university.degree,no,no,yes,8783,cellular,may,tue,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1
30,services,married,high.school,no,no,yes,19814,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
58,technician,divorced,basic.9y,no,no,no,16041,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
40,services,single,high.school,no,yes,no,3837,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
59,technician,married,university.degree,unknown,no,yes,29999,cellular,jul,thu,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
41,admin.,married,high.school,no,no,no,25263,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
27,services,single,high.school,no,yes,no,7397,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
48,admin.,married,high.school,no,yes,no,12576,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
50,blue-collar,married,basic.6y,no,no,no,28211,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
46,admin.,married,university.degree,no,yes,no,10320,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,services,married,university.degree,unknown,no,no,21819,cellular,aug,thu,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
35,entrepreneur,divorced,university.degree,no,no,no,40258,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
28,blue-collar,married,basic.4y,no,no,yes,28361,cellular,may,wed,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
46,admin.,single,university.degree,no,unknown,unknown,541,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
24,services,single,high.school,no,no,no,10101,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
47,services,married,basic.6y,no,no,no,24497,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
28,admin.,single,high.school,no,no,no,18560,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
43,blue-collar,married,basic.9y,no,no,yes,14929,cellular,may,mon,1,3,1,success,-1.8,92.89299999999999,-46.2,1.264,5099.1
31,management,married,high.school,no,yes,no,23272,cellular,may,tue,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
25,technician,single,university.degree,no,no,yes,11011,telephone,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
32,blue-collar,married,basic.6y,no,yes,no,754,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
34,self-employed,married,illiterate,no,yes,no,13779,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8
50,management,divorced,university.degree,no,no,no,15449,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
32,admin.,single,university.degree,no,yes,no,32407,telephone,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
24,services,single,high.school,no,no,no,39156,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
25,management,single,university.degree,no,yes,no,28854,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
48,admin.,married,high.school,no,no,no,17525,telephone,nov,tue,1,999,2,failure,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6
41,blue-collar,married,unknown,no,yes,yes,6217,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
60,housemaid,married,basic.4y,no,no,no,12687,cellular,aug,fri,4,6,4,failure,-1.7,94.027,-38.3,0.905,4991.6
46,self-employed,married,basic.4y,unknown,no,no,8495,telephone,may,thu,24,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
55,blue-collar,married,basic.6y,unknown,no,no,35409,cellular,jul,tue,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
35,blue-collar,single,high.school,no,yes,no,13327,cellular,may,tue,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1
30,services,married,high.school,unknown,yes,no,22268,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
29,admin.,single,high.school,no,no,no,27996,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
60,management,married,university.degree,no,no,no,23343,cellular,aug,wed,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2
29,self-employed,married,high.school,no,no,no,3928,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
40,blue-collar,married,basic.9y,unknown,yes,no,39806,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
28,blue-collar,married,basic.9y,unknown,no,no,25536,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
56,retired,married,basic.4y,no,yes,yes,12894,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
39,admin.,married,university.degree,no,no,no,14077,cellular,may,tue,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
25,services,single,basic.9y,no,no,no,24734,telephone,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
39,housemaid,married,professional.course,no,yes,no,33542,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
43,admin.,single,university.degree,no,yes,no,14528,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
41,admin.,married,university.degree,no,yes,no,40774,cellular,aug,fri,13,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
58,management,divorced,university.degree,no,no,no,19868,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.2860000000000005,5195.8
28,student,single,basic.9y,no,yes,no,26868,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1
30,technician,married,university.degree,no,yes,no,32668,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
44,housemaid,married,basic.4y,unknown,yes,no,4831,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
51,blue-collar,married,unknown,unknown,no,yes,34970,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
57,housemaid,married,basic.4y,no,yes,no,2114,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
43,services,married,basic.6y,unknown,yes,yes,34666,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
25,student,single,high.school,no,no,no,19449,cellular,aug,mon,2,10,4,failure,-1.7,94.027,-38.3,0.898,4991.6
39,technician,single,professional.course,no,no,no,11028,cellular,may,wed,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
45,management,divorced,university.degree,no,no,no,18391,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
31,services,single,basic.9y,unknown,yes,no,9716,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
27,student,single,high.school,no,yes,yes,2996,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
28,admin.,single,high.school,no,yes,no,34360,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.531,5099.1
30,admin.,married,university.degree,no,yes,no,14349,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,admin.,single,university.degree,no,no,no,37893,cellular,jun,wed,1,999,2,failure,-2.9,92.963,-40.8,1.26,5076.2
59,admin.,married,high.school,no,yes,no,32507,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
54,admin.,married,university.degree,no,yes,no,21626,cellular,aug,fri,2,3,1,success,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2
29,admin.,single,high.school,no,yes,no,7789,telephone,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
46,services,married,high.school,no,no,no,27172,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
34,self-employed,married,basic.9y,unknown,no,no,36026,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
29,blue-collar,married,basic.4y,no,no,yes,32381,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
41,services,married,high.school,no,no,no,27715,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,admin.,married,high.school,no,no,no,29837,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
45,blue-collar,married,basic.9y,unknown,yes,no,16117,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
43,retired,married,basic.4y,unknown,no,no,23518,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
33,blue-collar,married,basic.4y,no,no,no,1240,cellular,may,tue,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
39,management,married,high.school,no,yes,yes,7553,telephone,may,tue,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
33,blue-collar,single,basic.4y,no,yes,no,15959,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
38,technician,divorced,professional.course,no,no,yes,18579,cellular,oct,tue,1,999,2,failure,-3.4,92.431,-26.9,0.742,5017.5
44,services,married,basic.4y,unknown,yes,no,3727,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
34,technician,single,professional.course,no,yes,no,22763,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
33,technician,married,professional.course,no,yes,no,40858,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
32,services,married,basic.4y,no,yes,yes,310,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
39,admin.,single,high.school,no,no,no,457,cellular,jul,thu,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
38,blue-collar,married,high.school,no,no,no,29895,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
31,technician,married,professional.course,no,yes,no,15069,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
27,technician,single,professional.course,no,no,no,38171,cellular,jun,tue,2,3,3,success,-1.7,94.055,-39.8,0.737,4991.6
36,technician,single,professional.course,no,no,no,36486,cellular,may,wed,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
32,services,married,high.school,unknown,yes,yes,14369,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
27,technician,single,high.school,unknown,no,yes,23167,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
58,blue-collar,divorced,basic.4y,unknown,no,no,30136,telephone,jul,thu,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
35,admin.,married,university.degree,no,unknown,unknown,3932,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
28,admin.,single,high.school,no,yes,no,27322,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.531,5099.1
27,management,single,university.degree,no,yes,no,25363,cellular,sep,tue,2,4,2,success,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5
56,housemaid,married,basic.4y,no,no,yes,17062,cellular,jul,mon,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
35,services,married,basic.9y,no,no,no,38023,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
46,blue-collar,married,basic.9y,no,no,no,1806,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
33,admin.,married,high.school,unknown,no,no,12623,cellular,jul,tue,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
57,blue-collar,married,basic.9y,no,yes,no,40980,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
32,admin.,married,university.degree,no,yes,yes,7025,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
57,admin.,single,university.degree,unknown,no,no,25405,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
35,admin.,married,university.degree,no,no,no,1354,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
35,blue-collar,married,basic.9y,unknown,yes,no,7521,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
37,admin.,married,university.degree,unknown,yes,no,35297,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,entrepreneur,married,basic.4y,unknown,no,no,8918,telephone,may,mon,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
46,blue-collar,married,basic.6y,unknown,yes,no,34121,telephone,may,thu,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
64,retired,married,university.degree,no,no,no,16148,cellular,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
55,admin.,married,high.school,no,no,no,37230,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
42,admin.,married,professional.course,no,yes,yes,40752,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1
56,retired,married,basic.6y,no,no,no,25873,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,services,single,high.school,no,no,no,21560,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
42,retired,divorced,illiterate,no,no,no,41050,telephone,aug,wed,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8340000000000001,5076.2
40,technician,married,professional.course,unknown,yes,yes,31647,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
31,technician,married,professional.course,no,yes,no,33448,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
40,admin.,married,high.school,no,no,yes,20030,telephone,jul,tue,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.955,5228.1
38,admin.,married,basic.6y,no,no,no,10013,cellular,jul,thu,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
46,management,married,university.degree,no,yes,no,7906,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
40,admin.,single,high.school,no,yes,yes,3004,telephone,jun,fri,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
35,blue-collar,married,basic.9y,no,no,no,22173,cellular,may,fri,2,11,1,success,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
35,student,single,university.degree,unknown,yes,no,29289,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
32,management,single,university.degree,no,yes,no,23737,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.6869999999999998,5099.1
35,blue-collar,single,basic.9y,unknown,yes,no,25049,cellular,jul,tue,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
45,blue-collar,married,basic.6y,unknown,yes,no,32657,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
42,blue-collar,married,basic.4y,unknown,yes,no,4876,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
59,retired,married,basic.6y,no,yes,no,24790,cellular,jul,tue,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
42,self-employed,married,university.degree,no,no,no,4689,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
30,management,married,basic.9y,no,yes,no,18584,telephone,may,tue,9,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
35,blue-collar,married,basic.6y,no,yes,no,7412,cellular,may,fri,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
53,entrepreneur,married,basic.9y,unknown,yes,no,25339,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
51,admin.,married,high.school,no,no,yes,27277,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
43,unemployed,married,university.degree,unknown,yes,no,9262,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
41,housemaid,married,basic.4y,unknown,no,no,2421,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
33,services,married,professional.course,no,no,no,24100,cellular,oct,mon,1,999,3,failure,-1.1,94.601,-49.5,0.977,4963.6
50,management,married,basic.6y,no,no,no,30112,cellular,nov,wed,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
30,technician,married,professional.course,no,yes,yes,37403,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
44,unemployed,married,high.school,no,yes,no,32289,telephone,aug,thu,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2
30,technician,married,professional.course,no,yes,yes,9553,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
37,admin.,single,university.degree,no,yes,yes,8830,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
44,technician,married,high.school,no,no,no,40992,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
49,blue-collar,married,basic.4y,no,no,no,12100,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
37,admin.,married,university.degree,no,no,no,6155,telephone,jun,mon,8,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
29,management,single,basic.9y,no,yes,yes,22515,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
29,services,married,basic.9y,no,yes,no,13925,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
52,admin.,married,university.degree,no,yes,no,23515,cellular,aug,wed,11,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
42,management,single,university.degree,unknown,no,yes,39124,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
30,technician,single,university.degree,no,no,no,23249,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
48,admin.,married,unknown,unknown,no,no,18627,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
32,management,single,university.degree,no,no,no,23480,cellular,may,thu,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
50,blue-collar,married,basic.4y,unknown,no,no,8603,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
35,services,divorced,basic.9y,no,yes,yes,3325,cellular,nov,tue,6,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
35,admin.,divorced,high.school,no,yes,yes,24441,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.749,-34.6,0.635,5008.7
34,self-employed,married,basic.4y,unknown,no,no,34844,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1
52,blue-collar,divorced,basic.4y,unknown,no,no,19062,cellular,jul,thu,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
32,blue-collar,married,basic.9y,no,unknown,unknown,7132,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1
29,services,single,university.degree,no,no,no,32577,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
35,entrepreneur,single,university.degree,no,yes,no,8482,cellular,jul,wed,1,999,2,failure,-1.7,94.215,-40.3,0.802,4991.6
31,unemployed,single,university.degree,no,yes,no,39523,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
38,admin.,married,university.degree,unknown,yes,no,30766,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
38,technician,single,high.school,unknown,yes,yes,3880,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
33,admin.,married,university.degree,no,yes,no,25432,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
41,admin.,married,high.school,no,no,no,34747,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1
35,blue-collar,married,basic.9y,unknown,yes,no,4703,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
30,technician,married,university.degree,no,yes,yes,4603,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
26,self-employed,single,university.degree,no,no,no,28665,cellular,may,fri,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
34,management,single,high.school,no,yes,no,1034,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
42,technician,married,professional.course,no,yes,yes,23530,cellular,may,thu,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
38,technician,divorced,university.degree,no,no,no,5334,cellular,apr,wed,2,999,2,failure,-1.8,93.075,-47.1,1.415,5099.1
45,blue-collar,married,basic.9y,no,no,no,40893,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
59,retired,single,high.school,no,no,no,38516,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
38,blue-collar,married,professional.course,unknown,no,no,3513,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
31,student,single,unknown,unknown,no,no,23261,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1
31,admin.,divorced,high.school,no,no,no,3640,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
36,entrepreneur,married,university.degree,no,yes,yes,21716,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
43,admin.,divorced,high.school,no,yes,yes,29938,cellular,may,thu,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
33,technician,unknown,professional.course,unknown,yes,no,27831,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
81,retired,married,professional.course,no,yes,no,40433,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
34,services,single,basic.9y,no,no,no,32708,cellular,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1
29,admin.,unknown,professional.course,no,yes,no,39237,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8
45,self-employed,divorced,university.degree,no,no,yes,3017,cellular,jul,mon,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
48,entrepreneur,married,basic.9y,unknown,no,no,39043,cellular,may,wed,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
28,services,single,basic.6y,no,no,no,39077,cellular,jun,wed,2,4,1,success,-2.9,92.963,-40.8,1.26,5076.2
43,technician,married,professional.course,no,yes,no,5060,cellular,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6
55,retired,single,high.school,no,yes,no,4580,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
31,management,married,university.degree,no,yes,no,34175,cellular,jul,mon,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
41,technician,married,professional.course,no,no,no,28514,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
30,admin.,single,university.degree,no,yes,no,5385,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
34,services,married,high.school,no,yes,no,6000,telephone,may,wed,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
