age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
35,blue-collar,married,Basic,unknown,no,no,35668,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
31,management,single,university.degree,no,yes,no,15395,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
35,admin.,married,university.degree,no,no,no,28657,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
35,entrepreneur,single,professional.course,no,no,no,37784,telephone,may,wed,1,999,1,failure,1.1,93.994,-36.4,4.856,5191.0
34,management,married,university.degree,no,no,no,16144,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
23,student,single,Basic,no,no,no,705,cellular,jun,fri,1,14,0,nonexistent,-1.7,94.055,-39.8,0.748,4991.6
53,entrepreneur,married,university.degree,no,yes,yes,40675,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
33,admin.,married,unknown,no,yes,no,28369,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
35,admin.,married,university.degree,no,no,no,7533,cellular,jul,mon,2,3,0,nonexistent,-1.7,94.215,-40.3,0.889,4991.6
39,services,married,high.school,no,no,no,35813,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
49,services,married,Basic,no,yes,no,4311,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
36,admin.,married,university.degree,no,no,no,7747,telephone,may,mon,1,999,1,failure,1.1,93.994,-36.4,4.857,5191.0
30,services,married,high.school,unknown,yes,yes,8271,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
43,blue-collar,married,Basic,no,no,yes,3665,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
24,student,single,unknown,no,yes,yes,23514,cellular,aug,fri,1,3,0,nonexistent,-2.9,92.201,-31.4,0.8490000000000001,5076.2
37,housemaid,married,Basic,no,no,no,40074,cellular,jul,tue,4,999,1,success,1.4,93.918,-42.7,4.961,5228.1
42,blue-collar,married,Basic,unknown,no,no,5114,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
67,retired,married,Basic,no,yes,no,9820,cellular,nov,thu,3,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5
53,blue-collar,divorced,Basic,no,yes,no,2647,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
58,management,unknown,university.degree,no,no,no,10251,telephone,jun,wed,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
40,management,married,high.school,no,no,no,30783,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
56,retired,married,high.school,no,yes,yes,37528,cellular,aug,tue,1,3,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2
29,admin.,married,high.school,no,yes,no,17301,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
36,technician,married,high.school,no,yes,yes,25066,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
27,admin.,married,university.degree,no,no,yes,15640,telephone,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1
28,technician,married,Basic,no,yes,no,39780,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
52,admin.,married,university.degree,no,yes,no,38534,cellular,jun,wed,2,999,0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6
26,technician,divorced,professional.course,no,yes,no,23427,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
48,admin.,divorced,high.school,no,no,no,40048,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
23,admin.,married,professional.course,no,no,yes,8786,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
28,blue-collar,single,Basic,no,no,no,35365,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
35,technician,single,professional.course,no,yes,yes,34829,telephone,jun,mon,9,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
31,technician,married,professional.course,no,yes,no,4943,cellular,jun,tue,5,9,0,nonexistent,-1.7,94.055,-39.8,0.723,4991.6
39,blue-collar,married,Basic,no,yes,no,9565,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
35,technician,married,professional.course,no,no,no,26359,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
48,unemployed,married,university.degree,no,yes,yes,14027,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
55,services,married,Basic,no,yes,no,15366,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
60,admin.,married,professional.course,no,yes,yes,19453,cellular,sep,thu,1,6,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6
41,admin.,divorced,high.school,no,yes,no,2190,cellular,aug,fri,2,6,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6
31,blue-collar,married,Basic,no,no,no,10608,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
39,technician,married,university.degree,no,yes,no,18673,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
45,blue-collar,married,Basic,no,no,yes,16376,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
38,blue-collar,married,unknown,no,yes,yes,1225,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
57,admin.,divorced,university.degree,unknown,yes,yes,31677,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
41,blue-collar,married,professional.course,unknown,no,no,8497,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
50,blue-collar,married,Basic,unknown,no,yes,13727,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
38,blue-collar,married,Basic,unknown,yes,no,12096,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
35,admin.,divorced,high.school,no,no,no,38929,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
40,admin.,married,university.degree,no,yes,yes,26890,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
45,management,single,Basic,no,yes,no,5179,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
30,unemployed,single,high.school,no,no,no,26874,cellular,may,fri,11,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35,blue-collar,married,Basic,no,no,no,33501,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
28,management,single,unknown,no,no,no,17726,telephone,may,mon,6,999,1,failure,1.1,93.994,-36.4,4.857,5191.0
34,self-employed,married,university.degree,no,no,no,396,cellular,oct,wed,1,5,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5
27,blue-collar,single,Basic,unknown,yes,no,5172,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
50,technician,divorced,Basic,no,no,yes,38611,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
38,management,married,university.degree,no,yes,no,13266,cellular,aug,thu,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2
41,admin.,divorced,high.school,no,yes,no,22157,cellular,aug,fri,1,6,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6
48,services,married,high.school,no,no,no,1112,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
52,admin.,divorced,university.degree,unknown,no,no,5581,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
42,entrepreneur,married,university.degree,no,unknown,unknown,30561,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
33,technician,married,professional.course,no,yes,no,30365,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
25,unemployed,single,high.school,unknown,no,no,15234,telephone,may,wed,2,999,1,failure,1.1,93.994,-36.4,4.857,5191.0
36,self-employed,single,university.degree,no,no,no,39209,cellular,jul,mon,1,999,1,failure,1.4,93.918,-42.7,4.96,5228.1
36,blue-collar,married,Basic,no,no,no,21133,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
50,technician,married,Basic,no,yes,no,39258,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
30,technician,married,university.degree,unknown,yes,no,29410,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
51,management,married,university.degree,no,yes,no,642,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2
24,student,single,Basic,no,yes,no,17474,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
37,admin.,married,university.degree,no,yes,no,16665,telephone,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2
47,self-employed,married,Basic,unknown,unknown,unknown,22699,telephone,jun,tue,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
58,retired,married,Basic,unknown,yes,no,33801,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
32,blue-collar,married,high.school,no,no,yes,36993,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
31,services,married,Basic,no,no,no,17383,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1
34,admin.,married,university.degree,unknown,no,no,296,telephone,may,thu,1,999,1,failure,1.1,93.994,-36.4,4.855,5191.0
52,unknown,married,professional.course,unknown,yes,no,25415,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
45,admin.,married,Basic,no,yes,no,10473,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
51,admin.,divorced,professional.course,no,no,yes,6120,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1
45,self-employed,married,Basic,unknown,yes,no,27382,telephone,may,tue,2,999,1,failure,1.1,93.994,-36.4,4.856,5191.0
32,blue-collar,married,Basic,unknown,no,no,23697,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
53,blue-collar,married,Basic,unknown,no,no,35721,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
52,self-employed,married,Basic,unknown,no,yes,16371,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
43,unemployed,married,university.degree,unknown,no,no,20359,telephone,jun,mon,1,999,1,failure,1.4,94.465,-41.8,4.865,5228.1
35,blue-collar,married,Basic,no,yes,no,36132,cellular,may,thu,1,12,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
45,technician,married,university.degree,no,yes,no,1073,telephone,may,thu,3,999,1,failure,1.1,93.994,-36.4,4.86,5191.0
38,blue-collar,married,Basic,no,no,no,22895,cellular,may,wed,1,11,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
69,retired,divorced,Basic,no,no,no,23931,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
59,admin.,single,university.degree,no,no,no,18133,cellular,aug,thu,3,15,0,nonexistent,-2.9,92.201,-31.4,0.8290000000000001,5076.2
48,entrepreneur,married,university.degree,no,yes,no,18622,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
47,admin.,married,university.degree,no,yes,no,624,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
37,services,divorced,Basic,no,yes,yes,13636,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
35,blue-collar,single,Basic,no,yes,no,21093,cellular,may,mon,2,3,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1
43,blue-collar,married,Basic,unknown,yes,yes,40053,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
34,management,married,high.school,no,yes,no,11694,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
55,management,married,university.degree,no,yes,no,25710,cellular,aug,wed,7,999,1,failure,1.4,93.444,-36.1,4.964,5228.1
31,technician,married,professional.course,no,yes,no,19168,cellular,aug,mon,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
41,admin.,divorced,university.degree,no,yes,no,32456,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
48,technician,married,Basic,unknown,no,no,8550,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
42,admin.,married,high.school,no,yes,no,37457,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
33,self-employed,married,university.degree,no,no,no,10819,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1
30,admin.,single,professional.course,no,unknown,unknown,5627,cellular,jun,thu,1,7,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
30,technician,single,professional.course,no,yes,no,21853,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
49,entrepreneur,married,university.degree,unknown,yes,yes,20278,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
39,self-employed,married,Basic,unknown,no,no,37798,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
42,services,married,high.school,unknown,yes,yes,12414,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
36,admin.,married,university.degree,unknown,yes,no,14852,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
55,blue-collar,married,professional.course,unknown,yes,no,3171,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
48,management,married,Basic,no,yes,no,26712,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
44,admin.,divorced,university.degree,no,yes,yes,29877,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
42,admin.,divorced,high.school,no,no,no,40383,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
55,entrepreneur,divorced,university.degree,no,no,no,11280,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
57,admin.,divorced,university.degree,no,yes,no,22007,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
33,services,married,high.school,no,yes,no,2527,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
35,services,married,high.school,no,yes,no,14188,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
22,blue-collar,single,Basic,no,yes,no,32774,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2
32,blue-collar,single,professional.course,no,yes,no,22402,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
27,admin.,single,university.degree,no,no,no,23275,telephone,jul,mon,9,999,1,failure,1.4,93.918,-42.7,4.96,5228.1
23,technician,married,professional.course,no,no,no,17700,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
46,technician,married,unknown,no,yes,no,11677,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
51,admin.,married,high.school,no,no,no,29568,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
49,blue-collar,married,Basic,unknown,yes,no,19997,telephone,jun,wed,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
37,technician,married,Basic,no,yes,no,32032,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
27,blue-collar,married,Basic,no,no,no,32923,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
33,admin.,single,university.degree,no,no,yes,38975,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5
66,retired,unknown,Basic,no,yes,no,14466,cellular,aug,wed,3,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2
29,admin.,single,professional.course,no,yes,no,17503,cellular,may,tue,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
29,management,married,university.degree,no,no,no,37141,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
32,blue-collar,married,Basic,no,no,no,11666,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
28,services,married,unknown,no,yes,no,37374,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
45,housemaid,divorced,Basic,no,yes,yes,4866,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
28,services,single,Basic,unknown,no,no,27011,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
49,management,divorced,university.degree,no,no,no,20482,telephone,may,wed,1,999,1,failure,1.1,93.994,-36.4,4.857,5191.0
36,admin.,married,high.school,no,no,no,6002,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
28,services,married,high.school,unknown,no,no,27738,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
42,admin.,single,university.degree,no,no,no,34346,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
47,self-employed,single,unknown,no,yes,no,4470,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
31,admin.,single,high.school,no,yes,yes,34546,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,blue-collar,single,high.school,no,no,no,33481,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
41,technician,single,university.degree,no,yes,yes,6005,cellular,jul,wed,1,999,1,failure,1.4,93.918,-42.7,4.962,5228.1
38,housemaid,married,high.school,no,yes,no,12500,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
48,blue-collar,married,Basic,no,yes,no,10557,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
50,blue-collar,married,unknown,unknown,no,no,34260,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
33,management,single,university.degree,no,yes,no,17632,telephone,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
50,blue-collar,married,Basic,unknown,no,no,16208,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
53,management,married,Basic,no,yes,no,31018,cellular,nov,wed,7,999,1,success,-0.1,93.2,-42.0,4.12,5195.8
38,services,single,high.school,unknown,yes,no,33061,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
48,admin.,married,university.degree,no,yes,no,22469,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
34,admin.,divorced,university.degree,no,no,yes,9529,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
50,blue-collar,married,Basic,no,yes,no,16640,cellular,sep,wed,3,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5
29,admin.,single,high.school,no,yes,yes,16978,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
39,admin.,married,university.degree,no,no,no,15492,cellular,jul,fri,4,999,1,success,1.4,93.918,-42.7,4.962,5228.1
29,technician,married,high.school,no,no,no,597,cellular,jun,fri,2,999,1,failure,-2.9,92.963,-40.8,1.268,5076.2
54,technician,married,professional.course,unknown,no,no,22340,cellular,aug,tue,1,999,1,failure,1.4,93.444,-36.1,4.963,5228.1
36,blue-collar,single,university.degree,unknown,no,no,11872,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
34,admin.,single,high.school,no,no,yes,28505,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
50,blue-collar,married,unknown,unknown,no,no,25249,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
50,admin.,married,university.degree,unknown,yes,no,22534,telephone,jun,thu,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
34,self-employed,married,illiterate,no,yes,no,17316,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
39,management,married,high.school,no,no,no,2592,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
49,technician,married,Basic,unknown,yes,no,19587,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
33,technician,married,professional.course,no,yes,no,11741,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
45,technician,married,professional.course,no,no,no,18485,telephone,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
29,admin.,single,high.school,no,no,no,14339,cellular,jun,wed,5,999,0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6
53,retired,divorced,Basic,no,no,no,4873,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
37,housemaid,single,high.school,no,yes,no,28984,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
36,management,married,university.degree,no,yes,no,34159,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
37,blue-collar,married,Basic,no,no,no,19206,telephone,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1
40,admin.,married,Basic,no,no,no,2855,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
31,entrepreneur,single,university.degree,no,yes,no,16063,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
49,blue-collar,married,Basic,no,yes,no,21051,telephone,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
44,admin.,single,university.degree,no,no,no,13614,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
45,admin.,divorced,high.school,no,yes,no,15869,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
34,blue-collar,married,unknown,no,no,yes,4953,cellular,jul,tue,13,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
54,admin.,married,university.degree,no,yes,no,16928,cellular,mar,mon,1,999,0,nonexistent,-1.8,92.843,-50.0,1.56,5099.1
31,admin.,married,university.degree,no,yes,yes,30788,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
38,services,married,high.school,unknown,no,yes,18463,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
31,blue-collar,married,Basic,no,no,yes,10586,telephone,jun,mon,2,999,1,failure,1.4,94.465,-41.8,4.865,5228.1
58,retired,married,professional.course,unknown,no,no,11137,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
68,retired,married,Basic,no,yes,no,64,cellular,jul,wed,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2
39,services,married,Basic,unknown,yes,yes,18300,telephone,apr,wed,2,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1
39,blue-collar,single,Basic,no,yes,no,21650,telephone,mar,tue,3,999,0,nonexistent,-1.8,92.843,-50.0,1.6869999999999998,5099.1
26,unemployed,single,professional.course,no,no,no,27436,telephone,may,thu,7,999,1,failure,1.1,93.994,-36.4,4.86,5191.0
33,admin.,single,high.school,no,no,no,8156,cellular,jul,fri,1,999,1,failure,1.4,93.918,-42.7,4.957,5228.1
37,technician,married,university.degree,no,no,no,26622,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
26,student,single,Basic,no,yes,no,32994,telephone,oct,tue,3,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5
54,admin.,divorced,university.degree,no,yes,no,13531,cellular,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6
32,admin.,single,university.degree,no,yes,no,8103,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
42,technician,married,high.school,no,no,no,7748,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
39,admin.,married,high.school,no,yes,no,29130,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1
34,services,divorced,Basic,unknown,yes,no,36389,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
50,blue-collar,married,Basic,no,yes,no,40332,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
44,self-employed,married,Basic,no,yes,no,2557,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
31,entrepreneur,single,Basic,unknown,yes,no,4111,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
37,admin.,single,university.degree,no,yes,no,15704,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
49,admin.,married,university.degree,no,yes,no,29240,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1
36,blue-collar,married,Basic,no,no,yes,39066,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1
29,technician,single,university.degree,no,yes,no,14982,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
28,self-employed,single,university.degree,no,yes,yes,23938,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.64,5099.1
30,technician,single,unknown,no,yes,yes,17567,cellular,oct,mon,1,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6
47,blue-collar,married,Basic,unknown,unknown,unknown,35766,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
39,admin.,married,university.degree,no,no,no,39167,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
53,management,divorced,university.degree,no,unknown,unknown,14858,telephone,jun,wed,12,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
51,blue-collar,married,Basic,unknown,yes,no,29000,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
37,housemaid,married,high.school,unknown,no,yes,40376,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
37,admin.,divorced,university.degree,unknown,yes,no,40396,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
31,technician,married,high.school,no,yes,no,36883,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
56,technician,married,unknown,unknown,yes,no,36715,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
