age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
28,admin.,single,university.degree,no,yes,no,26121,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,0.04859,5191.0
25,housemaid,married,basic.9y,no,no,no,3579,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,0.04967,5228.1
53,admin.,divorced,university.degree,no,yes,no,25245,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,0.013540000000000002,5099.1
46,blue-collar,married,unknown,no,yes,no,41005,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,0.049589999999999995,5228.1
55,admin.,married,basic.4y,unknown,no,no,1500,telephone,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,0.04967,5228.1
48,management,married,university.degree,unknown,yes,no,24796,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,0.04855,5191.0
39,technician,married,professional.course,no,yes,yes,25509,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,0.04965,5228.1
46,blue-collar,married,basic.4y,unknown,yes,no,12326,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,0.0125,5099.1
51,management,married,university.degree,no,no,yes,26143,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,0.04962,5228.1
31,blue-collar,married,basic.9y,no,yes,no,28753,cellular,may,tue,3,999,2,failure,-1.8,92.893,-46.2,0.01344,5099.1
45,blue-collar,single,basic.9y,no,yes,yes,6327,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,0.04859,5191.0
31,admin.,single,university.degree,no,yes,no,40294,cellular,jun,tue,2,13,1,success,-2.9,92.963,-40.8,0.01262,5076.2
33,entrepreneur,married,university.degree,unknown,yes,no,36960,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,0.013340000000000001,5099.1
29,services,married,unknown,no,yes,yes,528,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,0.049569999999999996,5228.1
40,technician,single,university.degree,no,no,no,5807,telephone,may,thu,2,999,1,failure,-1.8,92.893,-46.2,0.013269999999999999,5099.1
36,admin.,married,high.school,no,no,no,12379,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,0.04859,5191.0
25,student,single,high.school,no,yes,no,8508,telephone,may,mon,9,999,0,nonexistent,-1.8,92.893,-46.2,0.01244,5099.1
29,admin.,single,university.degree,no,yes,no,14989,cellular,apr,wed,1,5,2,success,-1.8,93.075,-47.1,0.014980000000000004,5099.1
46,services,married,basic.4y,no,yes,no,36175,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,0.013130000000000001,5099.1
34,technician,married,basic.9y,no,no,no,16331,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,0.01405,5099.1
31,blue-collar,single,high.school,no,yes,yes,27822,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,0.048639999999999996,5228.1
51,blue-collar,married,basic.9y,unknown,no,no,17788,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,0.04963,5228.1
34,management,married,university.degree,no,yes,no,32588,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,0.040760000000000005,5195.8
51,unknown,married,unknown,unknown,yes,no,31513,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,0.04963,5228.1
51,technician,married,professional.course,no,yes,no,1221,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,0.0125,5099.1
51,blue-collar,married,basic.6y,unknown,yes,no,12269,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
33,services,divorced,unknown,no,no,no,1864,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
31,services,married,high.school,no,yes,no,33671,telephone,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,0.04021,5195.8
37,entrepreneur,married,basic.9y,no,unknown,unknown,13174,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,0.04962,5228.1
31,blue-collar,married,basic.9y,no,yes,no,33341,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,0.012990000000000002,5099.1
38,technician,married,university.degree,no,no,no,20963,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.007390000000000002,5017.5
53,management,divorced,university.degree,no,yes,yes,18053,cellular,apr,thu,6,999,0,nonexistent,-1.8,93.749,-34.6,0.0064,5008.7
32,blue-collar,married,basic.9y,no,no,no,21993,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
47,unemployed,married,professional.course,unknown,yes,yes,24618,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,0.04963,5228.1
34,blue-collar,divorced,basic.4y,no,yes,no,21636,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,0.048639999999999996,5191.0
34,self-employed,single,university.degree,no,no,no,12495,cellular,jul,thu,3,999,0,nonexistent,-1.7,94.215,-40.3,0.008100000000000001,4991.6
36,admin.,married,university.degree,no,yes,no,19258,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,0.049589999999999995,5228.1
27,admin.,single,basic.9y,no,yes,no,25524,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,0.04961,5228.1
29,blue-collar,married,basic.4y,no,yes,no,9314,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,0.013340000000000001,5099.1
32,blue-collar,single,high.school,no,yes,no,29564,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,0.01266,5099.1
36,admin.,married,high.school,no,yes,no,33979,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
41,admin.,divorced,high.school,no,yes,no,1815,cellular,aug,fri,1,4,3,failure,-1.7,94.027,-38.3,0.00905,4991.6
30,technician,divorced,university.degree,no,no,no,5037,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,0.01405,5099.1
34,blue-collar,single,basic.6y,no,unknown,unknown,29146,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,0.049569999999999996,5228.1
34,admin.,married,high.school,no,yes,no,32012,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,0.0496,5228.1
34,blue-collar,married,basic.9y,no,no,no,5258,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,0.041530000000000004,5195.8
29,admin.,married,high.school,no,yes,no,6745,cellular,jun,wed,3,999,0,nonexistent,-1.7,94.055,-39.8,0.007269999999999999,4991.6
41,services,married,high.school,no,no,no,15996,cellular,mar,wed,2,999,0,nonexistent,-1.8,92.843,-50.0,0.01778,5099.1
50,entrepreneur,married,basic.4y,unknown,no,no,31216,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,0.04958,5228.1
26,management,single,basic.9y,no,yes,no,15742,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,0.048639999999999996,5228.1
53,admin.,married,high.school,no,no,no,15531,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,0.0125,5099.1
35,admin.,divorced,university.degree,no,no,no,15264,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,0.041530000000000004,5195.8
43,admin.,married,basic.4y,no,yes,yes,33007,telephone,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,0.04968,5228.1
35,admin.,married,high.school,no,yes,no,9122,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
37,admin.,married,high.school,no,no,no,35269,telephone,jun,tue,16,999,0,nonexistent,1.4,94.465,-41.8,0.04961,5228.1
44,blue-collar,married,high.school,no,yes,no,2209,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
39,entrepreneur,married,high.school,no,no,no,19417,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,0.04865,5228.1
51,blue-collar,married,basic.4y,no,no,yes,4168,cellular,jun,mon,1,3,1,success,-1.7,94.055,-39.8,0.0075400000000000016,4991.6
35,entrepreneur,single,university.degree,no,no,no,2433,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,0.0496,5228.1
69,retired,married,high.school,no,yes,no,23933,cellular,apr,wed,4,999,1,failure,-1.8,93.075,-47.1,0.01372,5099.1
43,admin.,married,high.school,no,yes,no,16655,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,0.012809999999999998,5099.1
31,unemployed,single,professional.course,no,yes,no,25411,cellular,nov,wed,1,0,1,success,-0.1,93.2,-42.0,0.0412,5195.8
47,admin.,married,university.degree,no,no,no,26918,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,0.04963,5228.1
34,technician,married,professional.course,no,yes,no,34004,cellular,nov,tue,4,999,0,nonexistent,-3.4,92.649,-30.1,0.00715,5017.5
40,blue-collar,married,basic.9y,unknown,yes,no,14507,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,0.0486,5191.0
22,services,single,high.school,no,yes,yes,10974,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,0.0126,5076.2
42,blue-collar,married,unknown,unknown,no,no,25060,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,0.04962,5228.1
33,admin.,married,basic.9y,no,yes,no,18134,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
51,services,married,high.school,no,no,yes,9222,cellular,nov,mon,2,3,4,success,-1.1,94.767,-50.8,0.0105,4963.6
34,management,married,university.degree,no,yes,no,6671,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,0.04966,5228.1
41,management,married,unknown,unknown,no,no,12241,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,0.048639999999999996,5228.1
32,blue-collar,married,basic.6y,no,yes,no,18632,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,0.049569999999999996,5228.1
39,admin.,married,basic.6y,unknown,yes,no,23801,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,0.04963,5228.1
37,services,single,professional.course,no,yes,no,2820,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,0.013130000000000001,5099.1
32,blue-collar,single,basic.9y,no,yes,yes,34162,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,0.012809999999999998,5099.1
48,technician,married,high.school,unknown,yes,no,20626,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,0.04962,5228.1
41,entrepreneur,single,basic.4y,no,no,no,31234,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
30,admin.,single,university.degree,no,no,no,19575,cellular,aug,fri,6,6,3,success,-1.7,94.027,-38.3,0.00898,4991.6
27,admin.,single,university.degree,no,no,no,10209,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,0.04962,5228.1
48,entrepreneur,married,university.degree,no,no,yes,17124,cellular,aug,fri,2,4,2,success,-2.9,92.201,-31.4,0.008809999999999998,5076.2
50,blue-collar,married,basic.4y,no,no,no,7335,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,0.04963,5228.1
43,unemployed,married,university.degree,unknown,yes,no,25636,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,0.0486,5191.0
48,management,divorced,university.degree,no,no,no,137,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.008690000000000002,5076.2
34,technician,married,professional.course,no,yes,no,29395,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,0.013340000000000001,5099.1
35,self-employed,married,university.degree,no,yes,no,26133,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,0.04958,5228.1
37,services,divorced,basic.4y,no,no,no,35542,cellular,may,fri,8,999,0,nonexistent,-1.8,92.893,-46.2,0.0125,5099.1
37,blue-collar,married,basic.6y,no,no,no,37465,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,0.012990000000000002,5099.1
27,student,single,high.school,no,no,yes,9439,cellular,nov,tue,1,999,0,nonexistent,-1.1,94.767,-50.8,0.010490000000000001,4963.6
36,self-employed,married,university.degree,no,no,no,5696,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,0.01264,5099.1
56,technician,married,professional.course,unknown,yes,no,16268,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,0.04964,5228.1
38,technician,married,professional.course,no,yes,no,10243,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,0.0486,5191.0
47,admin.,divorced,high.school,no,yes,no,8937,cellular,sep,tue,1,999,1,failure,-3.4,92.379,-29.8,0.00755,5017.5
37,blue-collar,single,professional.course,no,no,no,20498,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,0.01264,5099.1
28,student,single,high.school,no,yes,no,10704,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.008790000000000001,5076.2
27,technician,married,professional.course,no,yes,no,12115,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,0.04963,5228.1
42,admin.,married,basic.6y,no,no,no,33459,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,0.04955,5228.1
34,housemaid,married,high.school,unknown,yes,no,40155,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,0.0125,5099.1
40,blue-collar,married,basic.6y,no,no,no,2473,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,0.048580000000000005,5191.0
51,management,married,university.degree,no,yes,no,16339,telephone,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,0.04021,5195.8
32,technician,single,university.degree,no,yes,no,36816,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,0.04963,5228.1
30,services,divorced,high.school,unknown,yes,no,13753,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,0.04955,5228.1
36,admin.,married,university.degree,unknown,no,no,14568,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,0.04966,5228.1
34,blue-collar,married,basic.9y,no,no,yes,33961,telephone,jun,mon,30,999,0,nonexistent,1.4,94.465,-41.8,0.0496,5228.1
33,blue-collar,married,basic.6y,unknown,no,no,25606,telephone,jun,wed,6,999,0,nonexistent,1.4,94.465,-41.8,0.049589999999999995,5228.1
38,services,married,basic.9y,no,unknown,unknown,1239,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,0.049589999999999995,5228.1
32,management,married,professional.course,no,no,no,179,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,0.01266,5099.1
41,blue-collar,married,unknown,unknown,no,no,31373,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
49,retired,married,high.school,no,yes,no,36983,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,0.049569999999999996,5228.1
31,blue-collar,married,basic.6y,no,no,no,38933,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,0.04966,5228.1
34,technician,married,university.degree,no,no,no,31651,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,0.04856,5191.0
31,blue-collar,married,basic.6y,no,no,no,15376,telephone,jun,tue,6,999,0,nonexistent,1.4,94.465,-41.8,0.04958,5228.1
40,admin.,divorced,high.school,no,yes,no,34019,cellular,aug,thu,2,999,1,failure,-2.9,92.201,-31.4,0.00851,5076.2
50,blue-collar,married,unknown,unknown,yes,no,34438,telephone,jul,mon,12,999,0,nonexistent,1.4,93.918,-42.7,0.04962,5228.1
36,services,single,high.school,no,yes,no,23434,telephone,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,0.012809999999999998,5099.1
42,services,married,high.school,unknown,yes,yes,25046,telephone,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
44,entrepreneur,single,university.degree,no,no,no,13510,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,0.048660000000000016,5228.1
41,entrepreneur,married,university.degree,no,yes,no,35696,cellular,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.00904,4991.6
36,entrepreneur,single,basic.4y,no,no,no,18854,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,0.01099,5076.2
35,self-employed,married,university.degree,no,no,yes,40635,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,0.04855,5191.0
40,services,married,high.school,no,yes,yes,24109,telephone,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,0.048639999999999996,5191.0
30,blue-collar,married,high.school,no,no,no,21908,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.00655,5008.7
41,blue-collar,married,basic.9y,unknown,no,no,26902,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,0.0496,5228.1
37,technician,single,university.degree,no,yes,no,31950,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,0.04962,5228.1
42,services,married,high.school,no,no,no,28767,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,0.04865,5228.1
27,admin.,single,high.school,no,no,yes,35355,cellular,aug,thu,2,999,1,failure,-2.9,92.201,-31.4,0.00873,5076.2
48,services,married,basic.4y,no,no,no,28329,cellular,may,tue,5,999,1,failure,-1.8,92.893,-46.2,0.01344,5099.1
29,admin.,single,high.school,no,no,yes,16881,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,0.04968,5228.1
77,retired,divorced,unknown,no,no,no,16756,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.007409999999999998,5017.5
51,admin.,divorced,university.degree,no,no,no,30865,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,0.040760000000000005,5195.8
36,management,married,university.degree,no,no,no,35980,telephone,jun,mon,7,999,0,nonexistent,1.4,94.465,-41.8,0.04865,5228.1
35,technician,married,professional.course,no,no,no,6072,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,0.04963,5228.1
33,blue-collar,married,basic.9y,no,yes,no,39618,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
35,services,married,high.school,no,yes,yes,12801,cellular,jun,tue,1,999,1,failure,-2.9,92.963,-40.8,0.01262,5076.2
31,blue-collar,divorced,high.school,no,no,yes,41060,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,0.0496,5228.1
33,admin.,married,high.school,no,no,no,24744,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,0.04962,5228.1
42,admin.,single,high.school,no,yes,no,14277,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,0.04191,5195.8
43,management,married,university.degree,no,yes,yes,28199,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,0.0412,5195.8
35,admin.,single,professional.course,no,yes,no,25269,cellular,nov,fri,3,999,0,nonexistent,-1.1,94.767,-50.8,0.0104,4963.6
29,admin.,single,university.degree,no,unknown,unknown,28365,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,0.049589999999999995,5228.1
55,retired,married,professional.course,no,no,yes,34736,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,0.04961,5228.1
37,blue-collar,single,unknown,no,no,no,28191,telephone,jun,wed,10,999,0,nonexistent,1.4,94.465,-41.8,0.048639999999999996,5228.1
45,admin.,married,basic.9y,unknown,yes,no,12507,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,0.0486,5191.0
37,self-employed,single,university.degree,no,yes,no,39899,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,0.01365,5099.1
34,technician,married,professional.course,no,no,no,7047,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,0.01405,5099.1
33,technician,married,professional.course,no,yes,no,7054,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,0.04966,5228.1
48,admin.,divorced,high.school,no,no,yes,19733,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,0.049589999999999995,5228.1
19,student,single,unknown,no,unknown,unknown,2618,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,0.01405,5099.1
51,admin.,married,basic.9y,unknown,yes,no,34737,cellular,may,mon,6,6,2,success,-1.8,92.893,-46.2,0.012990000000000002,5099.1
35,unemployed,married,university.degree,no,yes,yes,13763,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,0.04967,5228.1
29,blue-collar,single,basic.9y,no,yes,no,32333,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,0.04963,5228.1
52,admin.,married,high.school,no,no,no,4838,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,0.04961,5228.1
45,unknown,married,unknown,unknown,no,yes,40849,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,0.048660000000000016,5228.1
36,self-employed,single,university.degree,no,yes,no,1697,cellular,nov,mon,4,999,1,failure,-3.4,92.649,-30.1,0.00722,5017.5
59,retired,married,unknown,no,no,no,12660,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,0.04964,5228.1
54,management,married,high.school,unknown,yes,no,7531,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,0.04856,5191.0
54,blue-collar,married,basic.4y,no,no,no,38877,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,0.0141,5099.1
41,management,married,unknown,no,yes,no,12090,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,0.0486,5191.0
31,blue-collar,married,basic.9y,unknown,yes,no,15027,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,0.040760000000000005,5195.8
32,admin.,single,university.degree,no,no,no,26208,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,0.040760000000000005,5195.8
29,admin.,single,high.school,no,no,no,5531,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,0.04963,5228.1
55,technician,married,professional.course,no,no,no,34062,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
55,admin.,married,university.degree,no,yes,yes,22130,cellular,jul,fri,2,999,1,failure,-1.7,94.215,-40.3,0.0079,4991.6
24,admin.,married,basic.9y,no,yes,no,38036,cellular,may,wed,1,10,1,success,-1.8,92.893,-46.2,0.012809999999999998,5099.1
35,services,single,high.school,no,yes,no,18343,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,0.012809999999999998,5099.1
31,blue-collar,married,basic.6y,unknown,yes,no,24119,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,0.013130000000000001,5099.1
39,management,married,university.degree,no,yes,no,22750,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,0.013269999999999999,5099.1
48,technician,divorced,professional.course,no,yes,no,1770,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,0.04963,5228.1
29,student,single,high.school,no,yes,no,17725,cellular,jul,thu,2,999,0,nonexistent,-2.9,92.469,-33.6,0.01018,5076.2
47,services,divorced,basic.4y,unknown,no,no,21251,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,0.04963,5228.1
26,technician,married,professional.course,no,no,no,32694,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,0.0486,5191.0
26,blue-collar,married,basic.9y,unknown,yes,no,35920,cellular,may,fri,8,999,0,nonexistent,-1.8,92.893,-46.2,0.0125,5099.1
29,admin.,married,high.school,no,no,no,22247,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,0.04961,5228.1
35,management,married,professional.course,no,unknown,unknown,28558,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,0.013130000000000001,5099.1
35,blue-collar,married,basic.6y,no,yes,yes,38054,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,0.048580000000000005,5191.0
27,blue-collar,married,basic.9y,unknown,no,no,19010,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,0.048580000000000005,5191.0
40,blue-collar,married,basic.9y,no,yes,no,22703,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
40,admin.,married,high.school,no,no,yes,36218,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,0.04962,5228.1
39,blue-collar,married,basic.6y,unknown,no,no,21219,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,0.012990000000000002,5099.1
32,blue-collar,single,basic.9y,no,yes,no,38063,telephone,jun,tue,1,999,0,nonexistent,-1.7,94.055,-39.8,0.00713,4991.6
41,blue-collar,married,basic.9y,unknown,no,no,12353,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,0.048639999999999996,5228.1
40,services,married,basic.4y,unknown,no,no,29735,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,0.013130000000000001,5099.1
54,self-employed,married,professional.course,unknown,yes,no,20254,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,0.04964,5228.1
29,admin.,single,university.degree,no,no,yes,12831,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,0.04962,5228.1
26,admin.,single,university.degree,no,yes,no,15820,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.00861,5076.2
36,admin.,married,university.degree,no,yes,no,28220,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,0.04859,5191.0
34,admin.,single,university.degree,no,no,no,6234,cellular,mar,tue,1,6,1,success,-1.8,93.369,-34.8,0.006520000000000001,5008.7
40,admin.,single,high.school,no,no,no,26015,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,0.049569999999999996,5228.1
28,blue-collar,married,basic.9y,unknown,no,no,16058,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,0.01266,5099.1
31,technician,married,professional.course,no,no,no,1032,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,0.04963,5228.1
31,admin.,single,university.degree,no,no,no,26335,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,0.04964,5228.1
47,technician,married,professional.course,no,no,no,3624,telephone,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,0.04956000000000002,5228.1
50,management,married,high.school,unknown,no,no,29631,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,0.04857,5191.0
45,admin.,divorced,basic.9y,unknown,no,no,26576,cellular,may,thu,1,12,1,success,-1.8,92.893,-46.2,0.013269999999999999,5099.1
43,management,married,university.degree,no,no,no,11976,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,0.04965,5228.1
27,blue-collar,single,basic.6y,no,no,no,26640,telephone,jul,mon,1,999,0,nonexistent,-1.7,94.215,-40.3,0.00889,4991.6
55,retired,married,high.school,unknown,yes,yes,11363,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,0.04963,5228.1
54,admin.,married,high.school,no,yes,no,2404,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.749,-34.6,0.00642,5008.7
57,retired,divorced,basic.9y,no,yes,no,24839,cellular,may,tue,3,999,1,failure,-1.8,92.893,-46.2,0.01291,5099.1
56,technician,married,professional.course,no,no,no,15516,telephone,oct,wed,1,999,0,nonexistent,-0.1,93.798,-40.4,0.04936,5195.8
68,retired,single,university.degree,no,yes,no,35487,telephone,sep,mon,3,999,0,nonexistent,-3.4,92.379,-29.8,0.007390000000000002,5017.5
