age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
47,admin.,married,high.school,no,no,yes,7071,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
42,blue-collar,married,basic.9y,no,no,no,36146,cellular,may,tue,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1
29,self-employed,married,professional.course,unknown,no,no,9059,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
33,admin.,divorced,university.degree,no,no,no,20509,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
33,services,married,high.school,no,no,no,34673,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.343,5195.8
29,admin.,single,university.degree,no,yes,no,9084,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
33,admin.,single,high.school,no,yes,no,1906,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
54,blue-collar,married,basic.4y,no,no,no,40685,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
32,technician,married,university.degree,no,yes,no,28608,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
32,technician,single,unknown,no,yes,no,9839,cellular,jul,tue,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
48,self-employed,married,university.degree,no,no,no,24054,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
36,blue-collar,single,high.school,no,no,no,20052,cellular,jun,wed,1,6,1,success,-1.7,94.055,-39.8,0.7390000000000001,4991.6
52,services,divorced,high.school,unknown,no,no,25975,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
32,admin.,married,university.degree,no,yes,no,23038,cellular,jul,thu,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
42,blue-collar,married,basic.4y,unknown,no,no,17990,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
46,services,married,high.school,no,yes,no,31132,telephone,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1
30,admin.,single,university.degree,no,no,no,34870,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
59,management,married,basic.9y,unknown,yes,no,39224,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
50,management,single,university.degree,no,yes,yes,29420,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
30,admin.,married,high.school,no,unknown,unknown,33673,cellular,nov,mon,1,999,1,failure,-3.4,92.649,-30.1,0.7140000000000001,5017.5
41,blue-collar,divorced,basic.9y,unknown,no,no,5809,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
42,entrepreneur,married,basic.4y,unknown,yes,no,26680,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
19,student,single,unknown,no,yes,no,9736,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
34,technician,married,professional.course,no,no,no,13480,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
54,blue-collar,divorced,high.school,unknown,no,no,21053,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
43,blue-collar,married,high.school,no,yes,yes,25584,cellular,jul,fri,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
40,self-employed,married,professional.course,unknown,no,no,7862,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1
50,technician,married,professional.course,unknown,no,no,14012,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
40,blue-collar,single,unknown,no,no,yes,25956,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
26,admin.,single,university.degree,no,yes,no,33280,cellular,may,thu,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
28,admin.,single,high.school,no,yes,no,16548,cellular,may,thu,1,6,1,success,-1.8,93.876,-40.0,0.6829999999999999,5008.7
59,services,married,high.school,unknown,yes,no,14172,cellular,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
29,services,single,university.degree,no,yes,yes,19578,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
33,admin.,married,high.school,no,yes,no,4163,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5
46,housemaid,married,basic.4y,no,yes,no,35820,telephone,may,wed,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
31,admin.,married,high.school,no,no,no,7380,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
30,technician,unknown,university.degree,no,no,no,228,cellular,oct,fri,2,16,1,success,-1.1,94.601,-49.5,0.9420000000000001,4963.6
49,blue-collar,married,basic.9y,unknown,no,no,29560,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
41,admin.,married,high.school,no,unknown,unknown,15276,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
52,admin.,married,university.degree,no,yes,no,26234,cellular,aug,mon,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
45,services,married,high.school,unknown,yes,no,33761,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
50,technician,married,professional.course,no,no,no,11343,cellular,jul,wed,1,999,0,nonexistent,-2.9,92.469,-33.6,1.0290000000000001,5076.2
39,blue-collar,married,basic.9y,no,no,no,11862,cellular,may,wed,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
28,technician,single,high.school,no,no,no,1920,cellular,jul,mon,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
32,admin.,single,university.degree,no,yes,yes,2128,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
30,admin.,married,high.school,no,no,no,38509,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
35,technician,married,university.degree,no,no,no,20248,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
28,self-employed,single,university.degree,no,yes,no,32914,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1
36,blue-collar,married,unknown,no,no,no,360,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
52,management,divorced,university.degree,no,no,no,38311,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
39,housemaid,married,basic.4y,no,no,no,25805,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
58,admin.,divorced,university.degree,no,yes,no,10963,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
50,blue-collar,married,basic.9y,unknown,no,no,31979,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
28,blue-collar,single,basic.6y,no,no,no,11144,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
36,services,married,high.school,no,yes,no,32167,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
45,blue-collar,married,basic.6y,no,no,yes,7841,cellular,aug,wed,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
53,housemaid,single,basic.4y,unknown,no,no,37806,telephone,may,thu,15,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
35,self-employed,divorced,university.degree,no,no,no,28920,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
44,blue-collar,married,basic.4y,no,no,yes,9427,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
45,management,married,university.degree,no,no,no,10329,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
39,blue-collar,single,basic.4y,no,unknown,unknown,18241,cellular,may,wed,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
34,blue-collar,married,professional.course,no,yes,yes,15931,cellular,may,fri,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
51,technician,married,professional.course,no,yes,no,8182,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
28,services,single,high.school,no,no,no,24074,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
26,admin.,single,basic.9y,unknown,yes,no,33879,cellular,may,thu,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1
27,technician,married,basic.9y,no,no,yes,9927,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
50,admin.,married,basic.9y,unknown,yes,no,24295,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,technician,single,high.school,no,yes,no,33733,telephone,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
42,management,married,university.degree,unknown,yes,no,35651,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
34,technician,married,professional.course,no,no,no,7731,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
39,technician,single,high.school,no,yes,no,37057,telephone,jul,wed,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
27,technician,married,professional.course,no,no,no,4026,cellular,may,thu,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1
29,services,single,high.school,no,no,no,3921,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
43,unknown,married,high.school,unknown,no,no,3167,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
43,services,divorced,professional.course,no,no,no,26454,telephone,may,mon,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
30,admin.,married,high.school,no,no,no,30819,cellular,jul,mon,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
35,blue-collar,married,basic.4y,unknown,no,no,30044,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
43,unemployed,single,university.degree,no,yes,no,40734,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
52,entrepreneur,divorced,basic.4y,no,no,no,6578,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
57,management,single,basic.9y,no,no,no,39684,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
51,admin.,divorced,high.school,no,yes,yes,20112,cellular,may,wed,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
34,technician,single,university.degree,no,yes,no,39946,cellular,mar,mon,2,999,1,failure,-1.8,92.84299999999999,-50.0,1.52,5099.1
31,admin.,married,high.school,no,yes,no,18774,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
44,blue-collar,married,basic.4y,no,no,no,29537,cellular,jul,tue,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
28,services,single,high.school,no,yes,no,2876,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
41,technician,single,university.degree,unknown,no,no,29892,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
43,admin.,married,university.degree,no,no,no,28864,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
25,blue-collar,single,basic.6y,no,no,no,32622,cellular,mar,tue,4,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7
45,admin.,divorced,university.degree,no,yes,yes,5635,cellular,nov,fri,9,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
36,admin.,married,high.school,no,no,no,33662,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
45,services,married,high.school,unknown,no,no,25958,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
20,technician,single,university.degree,no,no,no,18121,cellular,may,mon,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1
21,student,single,high.school,no,no,yes,23036,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5
29,self-employed,single,university.degree,no,yes,no,40839,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
39,technician,single,professional.course,no,no,no,16097,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
58,admin.,married,high.school,no,yes,no,19686,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
57,entrepreneur,single,university.degree,no,yes,no,7743,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
39,entrepreneur,married,university.degree,no,yes,no,28383,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
55,admin.,married,basic.4y,no,no,no,6323,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
71,retired,married,university.degree,no,yes,yes,20505,telephone,apr,mon,12,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1
57,admin.,single,high.school,unknown,yes,no,29690,telephone,jul,thu,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
37,blue-collar,single,basic.9y,no,no,yes,32316,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
31,student,single,unknown,no,no,yes,37591,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1
36,services,single,high.school,no,yes,no,708,cellular,may,wed,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1
37,technician,single,professional.course,no,yes,no,32569,cellular,may,thu,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
29,blue-collar,married,basic.4y,no,yes,no,30673,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
33,management,married,high.school,unknown,yes,no,27206,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
40,management,married,university.degree,no,yes,yes,26246,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
33,technician,married,professional.course,no,yes,no,17775,cellular,may,wed,7,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
33,admin.,married,university.degree,no,yes,no,16609,cellular,nov,tue,2,3,3,success,-3.4,92.649,-30.1,0.715,5017.5
28,services,married,high.school,no,no,no,13299,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
28,admin.,single,university.degree,no,no,no,20486,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7
61,admin.,married,high.school,no,no,no,13487,telephone,nov,wed,4,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.044,4963.6
40,blue-collar,married,basic.9y,unknown,no,no,29349,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
54,blue-collar,married,basic.4y,no,no,no,9902,cellular,sep,fri,2,999,1,failure,-3.4,92.37899999999999,-29.8,0.741,5017.5
39,services,married,high.school,no,yes,no,39455,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
29,technician,single,university.degree,no,yes,no,11975,telephone,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
39,entrepreneur,divorced,basic.4y,no,yes,yes,8489,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
43,services,married,basic.6y,no,yes,no,2129,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
31,blue-collar,married,basic.9y,unknown,yes,yes,27144,cellular,may,wed,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
24,blue-collar,married,professional.course,no,no,no,25454,cellular,jul,tue,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
25,admin.,single,high.school,no,no,no,5100,cellular,sep,thu,1,3,1,success,-3.4,92.37899999999999,-29.8,0.778,5017.5
39,blue-collar,married,basic.9y,no,yes,no,34273,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
36,admin.,married,university.degree,no,no,no,4606,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
36,technician,married,professional.course,no,yes,no,29798,cellular,may,wed,1,10,1,success,-1.8,92.89299999999999,-46.2,1.334,5099.1
49,admin.,divorced,high.school,no,yes,no,25913,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
51,blue-collar,married,basic.9y,unknown,yes,no,17053,cellular,may,fri,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
72,retired,single,university.degree,no,yes,yes,6635,cellular,may,fri,3,999,0,nonexistent,-1.8,93.876,-40.0,0.6990000000000001,5008.7
41,admin.,divorced,high.school,no,no,no,12259,cellular,jul,tue,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
88,retired,married,basic.4y,no,yes,no,36133,cellular,sep,mon,7,999,0,nonexistent,-1.1,94.199,-37.5,0.882,4963.6
31,blue-collar,married,basic.9y,no,yes,no,22075,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
45,admin.,married,high.school,no,no,no,33447,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,services,single,professional.course,no,yes,no,14167,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
50,services,married,unknown,no,yes,no,6042,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
36,services,married,high.school,no,no,no,35460,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
26,student,single,unknown,no,no,no,31370,cellular,sep,thu,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.809,5017.5
30,blue-collar,single,high.school,no,no,no,5199,telephone,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.956,5228.1
60,management,married,unknown,no,yes,no,14750,cellular,may,thu,3,3,5,success,-1.8,93.876,-40.0,0.6829999999999999,5008.7
30,technician,single,high.school,no,yes,no,37405,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
49,blue-collar,married,basic.9y,unknown,no,no,38078,cellular,mar,mon,1,3,1,success,-1.8,93.369,-34.8,0.652,5008.7
30,technician,married,university.degree,no,unknown,unknown,29565,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
45,blue-collar,married,basic.9y,no,yes,no,15348,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
36,technician,married,basic.9y,no,yes,yes,3182,cellular,may,tue,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1
34,technician,married,university.degree,no,yes,no,6450,cellular,aug,fri,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.825,5076.2
44,blue-collar,single,high.school,no,no,no,15113,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
27,student,single,university.degree,no,no,yes,9640,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
24,blue-collar,single,high.school,no,yes,no,36607,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
30,technician,married,university.degree,no,no,yes,28469,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8
32,management,single,university.degree,no,yes,no,9611,cellular,mar,mon,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.703,5099.1
33,admin.,married,high.school,unknown,yes,no,19485,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
37,unemployed,single,university.degree,no,yes,no,3461,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
45,admin.,married,university.degree,no,yes,no,34858,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
36,technician,single,basic.9y,unknown,yes,no,703,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
31,blue-collar,married,basic.6y,no,no,no,17911,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
33,admin.,divorced,university.degree,no,no,yes,37153,cellular,jul,thu,3,999,0,nonexistent,-2.9,92.469,-33.6,0.927,5076.2
40,blue-collar,married,basic.4y,no,yes,no,18077,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
33,admin.,divorced,university.degree,no,yes,no,9598,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
29,technician,single,professional.course,no,yes,no,12053,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
46,blue-collar,single,basic.6y,unknown,no,yes,15662,cellular,may,thu,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1
27,admin.,single,university.degree,no,no,no,31189,cellular,may,fri,1,3,1,success,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1
28,blue-collar,single,basic.9y,no,no,no,12043,cellular,may,fri,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
45,blue-collar,married,basic.6y,unknown,yes,yes,36343,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
31,services,single,basic.9y,no,no,no,4314,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
39,admin.,married,university.degree,no,no,no,3799,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
34,technician,single,professional.course,no,yes,no,32162,cellular,may,mon,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
30,admin.,married,university.degree,no,no,no,29571,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.7,5195.8
36,technician,single,professional.course,no,no,no,19407,cellular,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
40,services,married,high.school,no,yes,no,33450,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1
32,technician,married,professional.course,no,yes,yes,14110,cellular,may,fri,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
26,blue-collar,single,professional.course,no,no,no,13081,cellular,jul,mon,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
44,technician,divorced,high.school,no,no,no,33523,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
44,admin.,single,university.degree,no,yes,no,17557,cellular,may,fri,4,3,1,success,-1.8,93.876,-40.0,0.682,5008.7
58,blue-collar,married,basic.4y,no,yes,no,15350,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
52,management,married,basic.6y,no,no,no,31225,cellular,nov,mon,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5
30,admin.,single,university.degree,no,no,no,39990,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
29,technician,single,professional.course,no,yes,yes,5686,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2
36,technician,married,high.school,no,yes,no,10172,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
45,admin.,married,university.degree,no,no,no,6490,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
43,management,married,basic.9y,no,yes,no,30138,cellular,aug,fri,1,6,2,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2
27,admin.,single,university.degree,no,yes,no,11097,cellular,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1
41,blue-collar,married,basic.4y,no,yes,no,21095,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
49,technician,married,university.degree,no,no,no,30776,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
46,services,married,high.school,no,no,yes,1311,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
64,housemaid,married,basic.4y,no,no,no,13377,telephone,dec,thu,1,999,0,nonexistent,-3.0,92.713,-33.0,0.7140000000000001,5023.5
30,admin.,single,university.degree,no,yes,yes,36266,cellular,nov,tue,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5
54,blue-collar,married,basic.4y,no,no,no,16641,cellular,jul,mon,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
43,admin.,married,university.degree,no,no,no,2814,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
28,blue-collar,single,basic.6y,unknown,yes,no,13908,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
32,blue-collar,married,high.school,no,yes,no,24706,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
53,technician,married,professional.course,unknown,yes,no,38114,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
35,blue-collar,divorced,basic.9y,no,no,no,16016,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
48,blue-collar,married,basic.9y,unknown,yes,no,32547,cellular,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
33,technician,married,professional.course,no,yes,no,33247,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
38,admin.,single,university.degree,no,no,no,31190,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
40,admin.,divorced,university.degree,no,no,no,3402,cellular,jul,mon,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
52,blue-collar,married,basic.4y,no,no,no,10992,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
44,technician,married,professional.course,unknown,yes,yes,37802,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
33,technician,single,university.degree,no,no,no,3277,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
39,blue-collar,single,basic.9y,unknown,yes,no,18674,cellular,may,wed,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
36,technician,married,university.degree,no,yes,no,7370,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
40,blue-collar,single,basic.9y,no,no,yes,25658,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
