age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
30,blue-collar,single,high.school,no,no,no,10451,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,admin.,single,university.degree,no,yes,no,33380,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
47,entrepreneur,divorced,basic.9y,no,no,no,40226,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
26,management,single,university.degree,no,no,no,16401,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
73,retired,married,basic.4y,no,yes,no,19880,cellular,sep,fri,2,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5
50,entrepreneur,divorced,university.degree,no,yes,no,14951,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
37,admin.,married,university.degree,no,yes,no,9144,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
30,blue-collar,married,basic.9y,no,no,no,27363,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
29,technician,single,high.school,no,yes,no,4776,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
50,admin.,married,high.school,unknown,yes,no,32076,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
37,entrepreneur,married,university.degree,no,no,yes,14695,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,blue-collar,married,basic.9y,unknown,yes,no,17901,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
39,blue-collar,married,basic.9y,unknown,yes,no,23988,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
43,admin.,married,high.school,unknown,no,no,35069,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
36,admin.,single,high.school,unknown,yes,no,28045,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
27,unemployed,single,university.degree,no,yes,no,163,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
37,blue-collar,married,basic.9y,no,yes,no,35863,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
58,unemployed,single,basic.4y,unknown,no,no,239,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
31,admin.,single,high.school,no,yes,yes,28314,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
48,blue-collar,married,basic.9y,no,yes,yes,39118,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
29,student,married,high.school,no,no,yes,40140,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
57,unemployed,married,basic.9y,no,yes,no,27263,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
38,technician,single,university.degree,no,no,no,40846,cellular,aug,mon,7,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6
31,self-employed,single,university.degree,no,no,no,22365,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7
49,blue-collar,married,basic.4y,unknown,yes,no,16225,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
34,admin.,married,professional.course,no,yes,no,29982,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
31,admin.,divorced,university.degree,no,unknown,unknown,3276,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
35,self-employed,married,professional.course,no,yes,no,7780,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8
46,services,married,unknown,unknown,no,no,31518,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
59,management,married,university.degree,no,no,no,21564,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
44,entrepreneur,married,basic.4y,no,unknown,unknown,18293,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2
42,admin.,divorced,high.school,no,yes,no,31841,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
57,blue-collar,married,basic.4y,no,no,no,31791,cellular,aug,thu,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
39,admin.,divorced,university.degree,no,no,no,12031,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
51,blue-collar,married,basic.9y,unknown,yes,no,36542,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
33,blue-collar,married,basic.6y,unknown,yes,yes,2888,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
52,blue-collar,divorced,basic.9y,no,yes,no,16686,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
40,entrepreneur,married,high.school,no,no,no,11675,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
37,blue-collar,married,high.school,no,no,no,11162,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
37,entrepreneur,divorced,high.school,no,yes,no,35855,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
47,unemployed,married,high.school,no,yes,no,11568,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8
48,admin.,single,high.school,no,yes,no,30559,cellular,jul,fri,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
36,management,married,university.degree,no,no,no,36242,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
51,unemployed,divorced,university.degree,unknown,yes,yes,35937,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
33,admin.,married,university.degree,unknown,no,no,3934,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
38,technician,single,university.degree,no,yes,no,39382,cellular,dec,mon,2,999,0,nonexistent,-3.0,92.713,-33.0,0.7170000000000001,5023.5
56,services,divorced,high.school,unknown,no,no,28523,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
31,admin.,married,university.degree,no,no,no,23435,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
41,technician,married,basic.9y,no,no,no,2986,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
55,technician,married,professional.course,no,no,no,39674,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1
44,services,divorced,high.school,no,yes,yes,20869,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
47,blue-collar,married,basic.4y,unknown,no,no,25883,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
65,management,married,unknown,no,yes,no,34296,telephone,dec,wed,3,999,1,failure,-3.0,92.713,-33.0,0.715,5023.5
34,services,single,high.school,no,yes,yes,12990,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
26,admin.,married,high.school,no,no,yes,11799,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
54,retired,married,basic.9y,no,yes,no,32958,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
27,unemployed,single,university.degree,no,yes,no,5798,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
31,technician,married,university.degree,no,no,no,5639,cellular,nov,fri,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
55,admin.,married,high.school,no,no,yes,12394,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
43,blue-collar,married,basic.4y,unknown,yes,no,40306,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
37,management,divorced,professional.course,no,yes,no,24740,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
28,services,single,high.school,no,yes,no,25591,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
51,admin.,divorced,basic.9y,unknown,yes,no,35444,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,admin.,married,professional.course,no,no,no,13613,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1
36,technician,married,high.school,no,no,no,3618,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
59,retired,divorced,basic.4y,no,yes,yes,28612,cellular,jul,mon,1,6,1,success,-1.7,94.215,-40.3,0.8270000000000001,4991.6
58,retired,married,university.degree,no,yes,no,37200,cellular,mar,mon,2,999,1,failure,-1.8,93.369,-34.8,0.6459999999999999,5008.7
30,management,divorced,university.degree,no,no,yes,38306,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
30,blue-collar,married,high.school,no,yes,no,38702,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
35,blue-collar,divorced,basic.9y,no,no,no,26105,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
40,entrepreneur,single,high.school,no,no,no,6786,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
35,admin.,married,university.degree,no,no,no,6187,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
39,admin.,married,university.degree,no,no,no,32818,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
47,services,divorced,university.degree,no,yes,yes,34533,cellular,may,tue,1,15,3,failure,-1.8,93.876,-40.0,0.688,5008.7
32,admin.,married,high.school,no,yes,yes,11894,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
58,blue-collar,married,basic.4y,unknown,yes,yes,27689,cellular,may,wed,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1
42,technician,married,basic.9y,no,no,no,32763,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,housemaid,married,basic.9y,no,no,no,26074,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1
53,technician,divorced,high.school,no,yes,yes,19009,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
35,retired,married,professional.course,no,no,no,3704,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,services,married,high.school,no,yes,no,35959,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
30,technician,married,professional.course,no,yes,no,6057,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
27,entrepreneur,single,university.degree,no,no,no,215,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
37,entrepreneur,divorced,high.school,unknown,yes,no,12618,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
50,retired,married,professional.course,no,yes,no,21938,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
30,services,single,high.school,no,yes,no,14407,telephone,may,wed,6,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
41,services,divorced,high.school,no,no,no,8685,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
52,unemployed,married,university.degree,no,no,no,1295,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
30,technician,married,professional.course,no,yes,no,25009,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
50,entrepreneur,married,university.degree,no,yes,no,2428,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
25,admin.,married,high.school,no,yes,no,7030,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
33,blue-collar,single,basic.9y,no,yes,no,29501,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
52,blue-collar,married,basic.9y,no,no,no,17795,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
40,admin.,married,university.degree,unknown,yes,no,27351,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
41,unemployed,married,basic.9y,unknown,no,no,18537,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
49,blue-collar,married,basic.6y,unknown,no,no,24962,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
57,retired,married,professional.course,no,no,no,27783,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
24,blue-collar,single,basic.4y,no,yes,no,17546,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1
41,unknown,single,unknown,unknown,no,no,7830,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
29,admin.,married,university.degree,no,yes,no,20128,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
30,services,married,high.school,no,yes,no,17526,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
36,blue-collar,married,high.school,unknown,yes,no,11634,telephone,may,mon,10,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
30,services,married,high.school,no,yes,no,11706,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
31,entrepreneur,divorced,high.school,no,yes,no,1328,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
39,blue-collar,married,high.school,no,yes,yes,18789,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
41,technician,divorced,high.school,no,no,no,3588,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
44,self-employed,married,university.degree,no,no,no,40754,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
27,unemployed,single,university.degree,no,yes,no,25569,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
40,blue-collar,married,basic.9y,no,yes,no,2344,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
31,technician,married,professional.course,no,yes,no,11003,cellular,sep,fri,4,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5
37,blue-collar,single,professional.course,no,no,no,5577,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
30,entrepreneur,single,university.degree,no,yes,yes,24771,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
33,blue-collar,single,high.school,no,no,no,35167,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
26,blue-collar,married,basic.9y,no,no,no,18925,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
51,technician,divorced,unknown,unknown,yes,no,16385,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
31,admin.,married,university.degree,no,yes,no,13674,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.7330000000000005,5195.8
30,admin.,married,university.degree,no,yes,no,11315,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
41,blue-collar,divorced,basic.6y,no,no,no,37341,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
32,services,married,high.school,unknown,no,no,39056,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
28,blue-collar,single,basic.6y,unknown,no,no,13524,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
29,technician,single,high.school,no,no,no,25168,cellular,aug,mon,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
26,services,single,high.school,no,yes,no,8623,cellular,jul,tue,1,13,1,success,-2.9,92.469,-33.6,1.044,5076.2
34,entrepreneur,single,basic.9y,no,no,no,23885,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
61,self-employed,divorced,university.degree,no,no,no,27881,cellular,mar,fri,2,999,1,failure,-1.8,93.369,-34.8,0.649,5008.7
27,blue-collar,married,basic.9y,no,no,no,13045,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1
41,technician,married,professional.course,no,yes,no,29131,cellular,nov,mon,2,999,0,nonexistent,-1.1,94.767,-50.8,1.039,4963.6
27,self-employed,single,university.degree,no,no,no,14753,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
58,retired,married,professional.course,unknown,yes,no,17500,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
44,blue-collar,married,high.school,no,unknown,unknown,29239,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1
31,blue-collar,married,high.school,no,no,no,12399,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
63,housemaid,married,basic.4y,no,no,no,38899,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.838,5076.2
32,admin.,single,university.degree,no,no,yes,7910,cellular,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
37,technician,single,basic.9y,no,no,yes,1153,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
25,technician,single,professional.course,no,yes,no,16150,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
31,admin.,single,university.degree,no,no,no,24293,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
37,admin.,married,university.degree,unknown,yes,no,32855,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
37,services,married,high.school,no,no,no,37648,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
53,blue-collar,married,basic.4y,unknown,yes,no,9193,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
42,services,married,basic.6y,no,no,no,2690,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1
40,technician,married,basic.9y,no,no,no,14166,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
57,admin.,single,university.degree,unknown,yes,no,15586,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
45,blue-collar,married,basic.9y,no,yes,no,30508,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
42,admin.,married,university.degree,no,no,no,38591,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
54,management,married,university.degree,no,yes,no,19312,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
41,technician,married,professional.course,no,no,yes,31244,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
51,blue-collar,married,basic.4y,unknown,no,no,21088,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
39,blue-collar,single,basic.4y,unknown,no,no,3154,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
27,admin.,single,university.degree,no,yes,no,20850,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1
30,admin.,single,university.degree,no,yes,yes,27740,telephone,aug,thu,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
52,technician,single,basic.4y,unknown,yes,no,32248,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
30,admin.,single,university.degree,no,no,no,5563,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
34,management,married,university.degree,no,no,no,36951,cellular,may,thu,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
59,retired,divorced,high.school,no,yes,no,18845,cellular,apr,thu,2,999,1,failure,-1.8,93.749,-34.6,0.644,5008.7
33,entrepreneur,married,university.degree,no,yes,no,29450,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
58,retired,married,basic.4y,unknown,yes,no,40504,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
44,admin.,single,university.degree,no,no,no,21531,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
59,entrepreneur,married,university.degree,unknown,no,no,1139,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
29,admin.,single,high.school,no,yes,no,29079,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
52,blue-collar,married,basic.9y,no,no,no,5632,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
32,admin.,single,university.degree,no,unknown,unknown,39296,cellular,mar,mon,3,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1
33,admin.,married,high.school,no,no,no,28669,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
32,blue-collar,single,high.school,no,yes,no,26131,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
48,services,married,basic.4y,unknown,yes,no,16261,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
47,management,married,university.degree,no,no,no,18830,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
41,admin.,single,university.degree,unknown,yes,yes,15809,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
56,services,divorced,high.school,unknown,yes,no,28489,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1
30,self-employed,single,university.degree,no,yes,no,13080,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1
36,unemployed,married,basic.9y,no,no,no,12920,cellular,jul,thu,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2
44,technician,married,professional.course,unknown,yes,no,965,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
26,admin.,single,university.degree,no,yes,no,27697,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
31,unemployed,single,basic.4y,no,no,no,24440,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
41,blue-collar,married,basic.9y,no,no,yes,4317,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
74,retired,married,university.degree,no,yes,no,29302,cellular,aug,wed,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2
46,admin.,married,university.degree,unknown,no,no,19083,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
45,management,married,university.degree,no,yes,no,988,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
42,management,married,high.school,unknown,no,no,5525,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50,blue-collar,married,basic.4y,unknown,no,no,7059,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
33,admin.,married,high.school,no,no,no,28547,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
30,admin.,married,unknown,no,yes,no,26584,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
30,self-employed,married,basic.9y,unknown,no,no,26078,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1
33,admin.,married,high.school,no,no,yes,1930,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
51,services,divorced,high.school,no,no,no,2739,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8
48,blue-collar,married,basic.9y,no,no,no,9242,cellular,may,fri,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35,blue-collar,married,basic.9y,no,yes,no,19853,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
28,unknown,single,basic.9y,unknown,no,no,34597,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
51,management,married,university.degree,no,no,no,40746,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
39,admin.,married,university.degree,no,no,no,1223,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
50,technician,married,professional.course,no,no,yes,22091,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
39,blue-collar,married,basic.9y,unknown,no,yes,28251,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
34,technician,married,professional.course,no,yes,no,16017,cellular,oct,wed,2,8,1,success,-3.4,92.431,-26.9,0.735,5017.5
30,blue-collar,married,professional.course,no,no,no,29934,telephone,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
34,blue-collar,married,basic.9y,no,yes,no,4441,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
56,admin.,married,basic.9y,no,yes,no,25935,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
47,blue-collar,single,basic.6y,unknown,no,no,19295,cellular,may,wed,2,999,2,failure,-1.8,92.893,-46.2,1.281,5099.1
35,admin.,married,university.degree,no,yes,no,16581,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
37,admin.,married,university.degree,no,no,no,24240,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
36,entrepreneur,married,university.degree,no,yes,no,11530,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
38,blue-collar,married,basic.9y,no,no,no,18939,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
37,admin.,married,high.school,no,yes,no,30697,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
55,services,married,basic.4y,no,yes,no,40326,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
55,entrepreneur,divorced,university.degree,no,yes,yes,34934,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
28,services,married,high.school,no,no,no,21667,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
42,entrepreneur,married,basic.9y,no,no,yes,38415,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
34,technician,single,university.degree,no,yes,no,7333,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
