age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,id
36,admin.,single,university.degree,no,no,no,cellular,jul,thu,18,40,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,933
36,housemaid,married,basic.4y,no,no,no,telephone,jun,mon,152,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,21230
29,services,single,high.school,no,yes,no,telephone,may,mon,425,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,19897
46,unknown,married,basic.4y,unknown,yes,no,telephone,jun,thu,110,3,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0,14508
46,services,single,basic.4y,no,no,no,cellular,apr,thu,191,3,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,0,12312
20,entrepreneur,single,high.school,no,no,no,telephone,may,thu,238,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,5795
35,admin.,married,university.degree,no,yes,yes,cellular,jul,mon,228,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1107
25,self-employed,single,university.degree,no,no,no,telephone,may,wed,217,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,18746
27,blue-collar,single,high.school,no,no,no,cellular,oct,tue,253,1,999,2,failure,-1.1,94.601,-49.5,0.982,4963.6,1,34594
51,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,601,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,24676
43,technician,married,unknown,no,yes,no,telephone,may,tue,324,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,15838
33,admin.,single,university.degree,no,no,no,telephone,jun,mon,335,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,13946
30,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,63,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,26363
62,admin.,married,university.degree,no,yes,no,cellular,aug,fri,116,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,1,4510
31,technician,single,university.degree,no,no,no,telephone,jul,mon,211,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,28011
45,blue-collar,single,high.school,unknown,no,yes,cellular,may,mon,102,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,18507
32,entrepreneur,married,basic.6y,no,yes,yes,cellular,nov,wed,56,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,18267
47,technician,married,high.school,no,no,no,cellular,aug,tue,111,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,40957
33,technician,single,high.school,no,no,no,telephone,may,tue,114,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1374
48,blue-collar,married,basic.6y,no,no,yes,cellular,jul,tue,337,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,9821
32,self-employed,single,university.degree,no,yes,no,telephone,nov,thu,93,4,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,34437
41,services,single,high.school,no,yes,no,cellular,may,fri,408,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,23201
37,technician,single,professional.course,no,yes,no,telephone,may,fri,391,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,26594
56,management,married,university.degree,no,no,no,telephone,may,wed,350,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,18111
46,services,married,high.school,unknown,no,no,cellular,aug,tue,205,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,40958
46,self-employed,married,basic.9y,unknown,no,no,telephone,may,mon,529,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,5144
40,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,160,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,93
37,technician,single,university.degree,no,yes,no,cellular,jul,wed,256,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,23657
35,admin.,married,university.degree,no,no,no,cellular,dec,tue,554,1,999,0,nonexistent,-3.0,92.713,-33.0,0.7070000000000001,5023.5,0,16438
23,technician,single,professional.course,no,unknown,unknown,cellular,may,fri,14,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,32140
30,admin.,single,high.school,no,no,yes,cellular,jul,tue,455,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,8834
32,management,single,university.degree,no,unknown,unknown,telephone,may,thu,315,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,30094
49,entrepreneur,married,basic.9y,no,yes,no,telephone,may,wed,439,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,14420
37,management,married,high.school,no,yes,no,cellular,aug,thu,633,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,12764
45,blue-collar,divorced,basic.9y,no,unknown,unknown,telephone,may,fri,78,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,37495
28,admin.,single,university.degree,no,no,no,cellular,jul,thu,69,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,19509
33,admin.,single,university.degree,no,yes,no,cellular,apr,fri,76,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,2474
35,management,married,university.degree,no,no,no,cellular,aug,tue,253,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1820
52,technician,married,professional.course,no,yes,no,cellular,nov,fri,259,1,999,1,failure,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,11625
36,services,divorced,university.degree,no,no,no,cellular,jul,mon,407,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,26219
52,admin.,married,high.school,no,yes,no,cellular,apr,thu,152,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,0,10134
34,admin.,single,high.school,no,yes,no,telephone,may,tue,386,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,22303
42,services,married,high.school,no,no,no,cellular,may,wed,990,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,22847
49,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,mon,210,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,13026
38,blue-collar,single,unknown,no,yes,no,telephone,oct,tue,39,1,999,1,failure,-0.1,93.79799999999999,-40.4,4.968,5195.8,0,923
39,services,married,high.school,unknown,yes,no,telephone,may,tue,399,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,39944
28,unemployed,single,high.school,no,no,no,cellular,apr,mon,97,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,1,29687
32,admin.,married,university.degree,no,yes,no,cellular,sep,fri,205,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,0,39231
38,admin.,married,unknown,no,no,yes,cellular,jul,wed,311,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,148
49,housemaid,married,basic.9y,unknown,no,no,telephone,may,mon,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,36551
44,management,married,high.school,no,yes,no,telephone,may,fri,409,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,29138
32,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,158,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,6219
57,technician,married,university.degree,no,no,no,cellular,aug,thu,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,6241
47,retired,single,basic.6y,unknown,yes,no,cellular,jul,mon,315,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,11141
27,student,single,high.school,no,no,yes,cellular,jul,wed,537,2,999,1,failure,-2.9,92.469,-33.6,1.0290000000000001,5076.2,0,7001
47,management,married,university.degree,no,yes,no,cellular,aug,mon,182,2,999,6,failure,-1.7,94.027,-38.3,0.904,4991.6,0,12737
53,management,married,basic.9y,unknown,no,yes,cellular,jul,fri,333,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,26034
31,management,single,high.school,no,no,no,telephone,may,mon,114,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,37747
27,housemaid,married,high.school,no,yes,no,cellular,mar,fri,378,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.531,5099.1,1,40359
41,blue-collar,married,unknown,unknown,yes,no,cellular,jul,mon,285,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,34647
38,management,divorced,university.degree,no,yes,no,cellular,jul,wed,256,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,40058
54,management,divorced,university.degree,no,yes,no,telephone,may,mon,106,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,397
44,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,mon,312,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,2201
31,blue-collar,single,basic.9y,no,yes,yes,cellular,jun,tue,103,1,3,2,success,-2.9,92.963,-40.8,1.262,5076.2,1,18846
61,retired,married,high.school,no,unknown,unknown,telephone,jun,wed,99,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,41004
46,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,190,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,30096
38,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,559,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,32959
38,blue-collar,single,basic.9y,no,yes,no,telephone,jun,fri,38,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,29485
39,admin.,single,university.degree,no,no,no,cellular,jul,mon,333,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,31392
59,management,married,university.degree,no,no,no,telephone,may,mon,460,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,40090
33,admin.,married,university.degree,no,no,no,cellular,jul,thu,278,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0,14050
27,technician,single,university.degree,no,yes,yes,cellular,may,wed,754,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,17063
34,technician,married,high.school,no,yes,no,cellular,jun,wed,190,1,3,4,success,-1.7,94.055,-39.8,0.715,4991.6,1,39471
31,services,single,high.school,no,no,no,telephone,sep,mon,10,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0,4910
42,admin.,married,university.degree,no,yes,no,cellular,jul,fri,146,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0,28564
35,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,thu,198,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,8586
32,student,single,university.degree,no,no,no,telephone,may,thu,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,32138
40,blue-collar,married,unknown,no,yes,yes,telephone,may,mon,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,32204
36,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,643,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,13495
25,student,single,university.degree,no,yes,no,telephone,mar,fri,252,3,999,1,failure,-1.8,93.369,-34.8,0.653,5008.7,0,38371
31,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,140,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,30660
31,blue-collar,single,professional.course,no,no,no,cellular,may,tue,314,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,22221
44,services,married,high.school,no,unknown,unknown,telephone,may,fri,146,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,36281
51,management,married,university.degree,no,yes,no,cellular,aug,tue,138,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,0,25645
53,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,209,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,2066
57,admin.,married,unknown,no,yes,no,cellular,aug,mon,101,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,28593
28,student,single,basic.9y,unknown,yes,no,telephone,may,thu,213,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,22179
54,blue-collar,married,basic.4y,no,yes,yes,cellular,jul,mon,191,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,33210
46,admin.,married,university.degree,unknown,yes,no,cellular,jul,tue,112,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,29244
34,technician,married,professional.course,no,yes,yes,telephone,jun,mon,126,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,14583
36,technician,married,basic.9y,no,yes,no,cellular,jun,thu,390,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,6233
31,services,married,basic.9y,no,yes,no,cellular,jun,mon,208,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,30247
40,management,married,university.degree,no,yes,no,cellular,aug,fri,117,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,5883
32,services,single,high.school,no,no,no,telephone,jun,fri,79,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,12552
46,technician,married,professional.course,no,no,no,cellular,nov,fri,38,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,27801
56,retired,divorced,basic.4y,no,yes,no,telephone,jun,fri,10,15,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,25828
38,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,654,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,7905
28,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,wed,167,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,40970
31,blue-collar,single,basic.9y,unknown,no,no,telephone,may,fri,312,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,13213
43,self-employed,married,basic.4y,no,no,yes,cellular,nov,wed,206,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,9046
74,retired,divorced,basic.4y,no,yes,yes,cellular,jul,wed,106,2,999,0,nonexistent,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0,13895
32,technician,single,university.degree,no,no,no,cellular,apr,tue,83,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0,15844
77,retired,married,unknown,no,yes,no,cellular,nov,fri,193,1,3,1,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,15984
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,301,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,40793
48,admin.,married,university.degree,no,no,no,cellular,nov,fri,634,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,18612
39,housemaid,married,basic.4y,no,no,yes,telephone,may,fri,74,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,14048
32,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,fri,205,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,0,21398
44,technician,married,professional.course,no,yes,no,cellular,aug,tue,339,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,17051
35,entrepreneur,divorced,university.degree,no,yes,no,telephone,jun,mon,351,6,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,30238
44,blue-collar,married,basic.4y,unknown,no,no,cellular,may,wed,388,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,39791
48,admin.,single,university.degree,no,yes,yes,cellular,jul,mon,141,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,34377
60,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,165,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,17524
58,retired,married,university.degree,no,yes,no,telephone,aug,mon,100,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.843,5076.2,0,25611
48,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,thu,537,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,3367
34,admin.,married,basic.9y,no,yes,no,cellular,may,fri,152,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,18240
39,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,tue,181,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1705
44,admin.,married,basic.6y,no,no,no,cellular,may,mon,217,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,6908
28,unemployed,married,basic.9y,no,yes,no,cellular,may,fri,349,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,2419
46,admin.,married,high.school,unknown,yes,no,cellular,jul,mon,151,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,33744
63,unknown,married,professional.course,no,no,no,cellular,oct,thu,235,1,6,1,success,-1.1,94.601,-49.5,1.025,4963.6,0,29126
18,student,single,unknown,no,yes,no,cellular,sep,thu,114,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.809,5017.5,0,7712
34,services,married,high.school,no,no,no,telephone,may,tue,139,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,29222
40,technician,married,basic.9y,unknown,no,yes,telephone,may,thu,171,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,2065
47,services,married,high.school,no,no,yes,cellular,may,fri,196,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,33944
55,retired,married,high.school,no,yes,no,cellular,oct,thu,424,2,7,1,success,-3.4,92.431,-26.9,0.722,5017.5,1,23667
21,self-employed,single,university.degree,no,yes,yes,cellular,apr,mon,169,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,37623
37,entrepreneur,married,basic.9y,no,no,no,cellular,may,mon,238,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,14763
30,entrepreneur,single,university.degree,no,yes,no,cellular,jul,thu,11,12,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0,12938
28,entrepreneur,married,basic.9y,unknown,no,no,cellular,may,fri,22,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,4184
26,entrepreneur,single,high.school,no,no,no,telephone,may,wed,331,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,3382
40,entrepreneur,married,basic.4y,unknown,yes,no,cellular,jul,wed,448,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,35439
30,admin.,married,university.degree,no,no,no,telephone,may,thu,99,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,18374
48,technician,married,professional.course,no,yes,no,telephone,may,mon,41,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,2250
28,admin.,single,university.degree,no,yes,no,cellular,apr,thu,249,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,27479
29,admin.,single,high.school,no,yes,no,cellular,jul,wed,1272,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,10564
42,services,married,professional.course,no,yes,no,telephone,may,thu,813,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,5582
38,self-employed,single,unknown,no,no,no,cellular,jul,tue,843,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,38439
41,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,604,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,32795
36,technician,married,professional.course,no,no,no,cellular,jul,tue,281,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,27409
25,services,married,high.school,no,yes,no,telephone,jun,wed,227,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,34174
45,admin.,divorced,high.school,no,no,no,cellular,jul,thu,537,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,15581
38,services,single,basic.9y,no,no,yes,cellular,may,tue,515,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,1,21178
31,technician,single,professional.course,unknown,yes,yes,telephone,may,fri,131,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,7647
50,retired,divorced,high.school,no,yes,no,cellular,nov,thu,691,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1,24659
30,blue-collar,married,basic.9y,no,no,no,cellular,jul,tue,189,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,11795
44,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,62,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,35226
33,technician,married,professional.course,no,yes,no,cellular,aug,mon,169,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,15994
47,technician,married,professional.course,no,no,no,telephone,jun,tue,19,20,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,7722
35,technician,married,professional.course,no,yes,yes,cellular,jul,thu,54,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0,16794
55,entrepreneur,married,professional.course,no,yes,no,telephone,oct,mon,323,2,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0,21057
39,admin.,married,high.school,unknown,yes,no,cellular,apr,fri,222,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,19371
36,services,single,high.school,no,no,yes,cellular,jul,tue,257,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,17235
49,management,married,university.degree,no,no,no,cellular,jul,mon,86,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,38239
37,services,married,high.school,no,yes,no,cellular,nov,tue,157,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,26214
35,technician,divorced,professional.course,unknown,no,no,cellular,nov,tue,143,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1196
26,admin.,married,university.degree,no,no,no,telephone,may,wed,239,4,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,19049
55,admin.,married,high.school,no,yes,no,telephone,jun,thu,178,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,808
56,technician,married,professional.course,no,no,no,cellular,jul,mon,230,2,999,1,failure,-1.7,94.215,-40.3,0.87,4991.6,1,3342
43,technician,married,basic.9y,no,no,no,telephone,jun,fri,67,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,25156
52,admin.,married,high.school,no,yes,no,cellular,aug,tue,163,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,11087
35,management,married,university.degree,unknown,yes,no,cellular,aug,mon,372,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,7465
33,admin.,single,university.degree,no,yes,no,cellular,aug,thu,289,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,640
37,admin.,divorced,university.degree,no,no,no,telephone,jun,mon,147,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,7990
50,admin.,married,basic.9y,no,no,no,cellular,may,thu,95,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,8987
25,services,single,high.school,unknown,no,no,telephone,jul,wed,273,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,8926
44,management,married,high.school,unknown,no,no,cellular,jul,mon,164,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,13441
31,student,single,university.degree,no,yes,no,cellular,jul,thu,324,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0,29592
53,technician,divorced,high.school,no,yes,no,cellular,jul,tue,201,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,10373
50,entrepreneur,married,basic.9y,unknown,no,no,cellular,jul,mon,394,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,23063
43,blue-collar,married,basic.4y,no,unknown,unknown,telephone,jun,thu,1618,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,20364
44,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,98,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,12675
33,technician,single,professional.course,no,no,no,cellular,may,thu,480,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,7103
37,services,married,basic.9y,no,yes,no,cellular,may,thu,158,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,3507
38,management,married,university.degree,no,no,no,cellular,aug,wed,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,12988
38,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,88,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,38281
35,management,divorced,university.degree,no,no,no,cellular,aug,mon,83,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,15460
52,management,married,university.degree,no,yes,yes,cellular,jul,mon,161,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,10574
46,management,married,university.degree,unknown,yes,no,cellular,apr,fri,268,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,2036
41,admin.,single,university.degree,no,yes,no,cellular,aug,tue,280,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,16584
36,admin.,married,university.degree,no,yes,no,telephone,jun,mon,115,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,34661
41,management,divorced,basic.6y,no,yes,no,cellular,nov,thu,147,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,29296
40,admin.,divorced,professional.course,no,yes,no,telephone,aug,fri,18,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,5441
41,services,married,professional.course,no,yes,no,cellular,jul,fri,211,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,27849
27,admin.,married,professional.course,no,yes,no,cellular,may,thu,143,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,29472
44,admin.,single,university.degree,no,yes,no,telephone,may,mon,158,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,841
29,services,single,university.degree,no,yes,no,cellular,jul,fri,337,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0,3545
48,technician,married,professional.course,no,yes,no,cellular,aug,thu,107,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,26559
50,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,fri,144,15,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,12719
38,technician,married,professional.course,no,no,no,cellular,mar,thu,66,3,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.757,5099.1,0,28503
