emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,id
1.1,93.994,-36.4,4.86,5191.0,25220
-1.8,93.075,-47.1,1.41,5099.1,192
1.1,93.994,-36.4,4.855,5191.0,21969
1.1,93.994,-36.4,4.857,5191.0,22432
1.4,93.444,-36.1,4.9639999999999995,5228.1,12308
-3.4,92.649,-30.1,0.7140000000000001,5017.5,20465
-1.1,94.199,-37.5,0.884,4963.6,12066
1.4,93.444,-36.1,4.966,5228.1,26603
1.4,93.444,-36.1,4.97,5228.1,16745
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,28638
-1.8,92.89299999999999,-46.2,1.354,5099.1,14341
1.1,93.994,-36.4,4.864,5191.0,35049
1.1,93.994,-36.4,4.857,5191.0,33491
-0.1,93.2,-42.0,4.191,5195.8,27981
1.4,93.91799999999999,-42.7,4.96,5228.1,40659
1.1,93.994,-36.4,4.856,5191.0,27566
1.4,94.465,-41.8,4.96,5228.1,12257
1.1,93.994,-36.4,4.857,5191.0,40735
1.4,94.465,-41.8,4.961,5228.1,3327
1.4,94.465,-41.8,4.864,5228.1,19584
1.4,94.465,-41.8,4.959,5228.1,823
1.4,94.465,-41.8,4.958,5228.1,1589
1.1,93.994,-36.4,4.8580000000000005,5191.0,38659
-0.1,93.2,-42.0,4.021,5195.8,24591
-0.1,93.2,-42.0,4.191,5195.8,5877
1.4,93.444,-36.1,4.962,5228.1,37701
1.1,93.994,-36.4,4.859,5191.0,1000
-1.8,92.84299999999999,-50.0,1.6019999999999999,5099.1,1003
1.4,93.444,-36.1,4.963,5228.1,7173
1.4,93.444,-36.1,4.966,5228.1,32570
1.4,93.91799999999999,-42.7,4.96,5228.1,24449
1.1,93.994,-36.4,4.857,5191.0,31379
-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5,26804
-3.4,92.37899999999999,-29.8,0.797,5017.5,40707
1.1,93.994,-36.4,4.859,5191.0,18700
1.1,93.994,-36.4,4.857,5191.0,22139
1.4,93.444,-36.1,4.965,5228.1,7749
1.4,93.91799999999999,-42.7,4.962,5228.1,31453
1.4,93.444,-36.1,4.965,5228.1,12286
1.4,93.91799999999999,-42.7,4.961,5228.1,19416
1.1,93.994,-36.4,4.857,5191.0,15589
-1.8,92.89299999999999,-46.2,1.354,5099.1,10915
-0.1,93.2,-42.0,4.1530000000000005,5195.8,23665
-1.8,92.89299999999999,-46.2,1.266,5099.1,25666
1.4,93.91799999999999,-42.7,4.956,5228.1,33966
-0.1,93.2,-42.0,4.0760000000000005,5195.8,33987
1.4,93.91799999999999,-42.7,4.962,5228.1,23699
-1.8,92.89299999999999,-46.2,1.334,5099.1,36808
1.1,93.994,-36.4,4.857,5191.0,5290
1.1,93.994,-36.4,4.864,5191.0,15913
-1.1,94.199,-37.5,0.878,4963.6,28745
1.4,93.444,-36.1,4.963,5228.1,35091
-0.1,93.2,-42.0,4.191,5195.8,3748
1.4,93.91799999999999,-42.7,4.962,5228.1,20515
-1.8,93.075,-47.1,1.41,5099.1,9867
1.1,93.994,-36.4,4.86,5191.0,18196
1.1,93.994,-36.4,4.864,5191.0,38635
1.1,93.994,-36.4,4.856,5191.0,38976
1.1,93.994,-36.4,4.857,5191.0,38403
1.4,93.444,-36.1,4.968,5228.1,743
-0.1,93.2,-42.0,4.191,5195.8,21263
1.4,93.91799999999999,-42.7,4.962,5228.1,17060
-1.8,93.075,-47.1,1.423,5099.1,34640
1.1,93.994,-36.4,4.864,5191.0,29272
-1.8,92.89299999999999,-46.2,1.244,5099.1,33983
1.4,94.465,-41.8,4.961,5228.1,8542
-0.1,93.2,-42.0,4.0760000000000005,5195.8,19203
-1.8,93.075,-47.1,1.405,5099.1,1141
1.4,93.444,-36.1,4.963,5228.1,12577
-1.8,92.89299999999999,-46.2,1.281,5099.1,27867
1.4,94.465,-41.8,4.864,5228.1,7482
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,34183
-1.8,92.89299999999999,-46.2,1.344,5099.1,15430
-1.8,93.075,-47.1,1.405,5099.1,29764
1.4,94.465,-41.8,4.959,5228.1,13847
1.4,93.91799999999999,-42.7,4.962,5228.1,35012
1.1,93.994,-36.4,4.857,5191.0,24354
1.1,93.994,-36.4,4.857,5191.0,26090
-3.4,92.37899999999999,-29.8,0.77,5017.5,23163
1.4,94.465,-41.8,4.962,5228.1,1510
-3.4,92.649,-30.1,0.716,5017.5,15961
1.1,93.994,-36.4,4.857,5191.0,1004
1.4,93.91799999999999,-42.7,4.962,5228.1,1035
1.1,93.994,-36.4,4.855,5191.0,28973
1.4,93.91799999999999,-42.7,4.962,5228.1,36004
-1.8,92.89299999999999,-46.2,1.281,5099.1,37235
1.4,93.91799999999999,-42.7,4.962,5228.1,18736
1.1,93.994,-36.4,4.857,5191.0,31105
1.1,93.994,-36.4,4.856,5191.0,13365
-3.4,92.431,-26.9,0.722,5017.5,29268
1.4,93.91799999999999,-42.7,4.963,5228.1,26562
-3.4,92.431,-26.9,0.7390000000000001,5017.5,11541
1.4,93.91799999999999,-42.7,4.963,5228.1,31630
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,14033
1.1,93.994,-36.4,4.86,5191.0,9495
1.1,93.994,-36.4,4.857,5191.0,16442
1.4,93.91799999999999,-42.7,4.963,5228.1,3238
-1.8,93.369,-34.8,0.635,5008.7,37264
-0.1,93.2,-42.0,4.0760000000000005,5195.8,8405
-1.8,92.89299999999999,-46.2,1.244,5099.1,16782
1.1,93.994,-36.4,4.857,5191.0,40590
1.4,94.465,-41.8,4.959,5228.1,24711
-0.1,93.2,-42.0,4.021,5195.8,25962
-0.1,93.2,-42.0,4.191,5195.8,6221
1.1,93.994,-36.4,4.857,5191.0,15872
1.4,93.91799999999999,-42.7,4.961,5228.1,33467
-0.1,93.2,-42.0,4.1530000000000005,5195.8,24144
1.1,93.994,-36.4,4.86,5191.0,20189
-0.1,93.2,-42.0,4.12,5195.8,18629
1.4,93.91799999999999,-42.7,4.957,5228.1,30492
1.4,94.465,-41.8,4.967,5228.1,8876
1.4,93.444,-36.1,4.9639999999999995,5228.1,14047
-1.8,93.749,-34.6,0.644,5008.7,23208
1.4,93.444,-36.1,4.968,5228.1,14337
-2.9,92.20100000000001,-31.4,0.8290000000000001,5076.2,36668
-1.1,94.601,-49.5,0.987,4963.6,13067
-0.1,93.2,-42.0,4.12,5195.8,2854
-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,14593
-1.7,94.027,-38.3,0.9,4991.6,17250
1.4,93.444,-36.1,4.962,5228.1,33138
1.4,93.444,-36.1,4.963,5228.1,30240
1.4,94.465,-41.8,4.961,5228.1,29103
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,25295
1.1,93.994,-36.4,4.857,5191.0,29698
-1.8,92.89299999999999,-46.2,1.281,5099.1,35824
1.4,93.91799999999999,-42.7,4.962,5228.1,35595
-1.8,93.075,-47.1,1.406,5099.1,21952
1.1,93.994,-36.4,4.86,5191.0,25563
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,7098
1.4,93.91799999999999,-42.7,4.961,5228.1,15361
1.1,93.994,-36.4,4.857,5191.0,8221
-1.7,94.215,-40.3,0.8759999999999999,4991.6,11285
1.4,93.91799999999999,-42.7,4.962,5228.1,38894
1.4,93.444,-36.1,4.963,5228.1,1791
1.4,93.444,-36.1,4.963,5228.1,20234
-0.1,93.2,-42.0,4.1530000000000005,5195.8,4006
-0.1,93.79799999999999,-40.4,4.86,5195.8,31916
1.4,93.91799999999999,-42.7,4.963,5228.1,28423
-0.1,93.2,-42.0,4.1530000000000005,5195.8,23917
-0.1,93.2,-42.0,4.021,5195.8,8839
-1.8,92.89299999999999,-46.2,1.334,5099.1,32516
1.4,93.91799999999999,-42.7,4.963,5228.1,36688
1.4,94.465,-41.8,4.96,5228.1,35738
1.4,94.465,-41.8,4.967,5228.1,7704
1.1,93.994,-36.4,4.857,5191.0,35873
-1.7,94.055,-39.8,0.72,4991.6,37976
-1.8,92.89299999999999,-46.2,1.334,5099.1,30040
1.4,93.91799999999999,-42.7,4.957,5228.1,16903
-3.4,92.649,-30.1,0.722,5017.5,13991
-1.8,92.89299999999999,-46.2,1.244,5099.1,24846
-1.8,92.89299999999999,-46.2,1.244,5099.1,17661
-0.1,93.2,-42.0,4.0760000000000005,5195.8,17547
-1.8,93.075,-47.1,1.435,5099.1,19245
1.4,93.91799999999999,-42.7,4.958,5228.1,12798
-1.8,93.075,-47.1,1.405,5099.1,13106
1.1,93.994,-36.4,4.859,5191.0,6834
-0.1,93.2,-42.0,4.1530000000000005,5195.8,33299
1.1,93.994,-36.4,4.857,5191.0,7276
1.4,93.444,-36.1,4.965,5228.1,27444
1.4,93.444,-36.1,4.9639999999999995,5228.1,34007
1.1,93.994,-36.4,4.8580000000000005,5191.0,34192
-0.1,93.2,-42.0,4.0760000000000005,5195.8,15487
1.4,94.465,-41.8,4.947,5228.1,28670
-1.8,92.89299999999999,-46.2,1.327,5099.1,30022
1.4,93.91799999999999,-42.7,4.963,5228.1,5262
1.4,93.444,-36.1,4.9639999999999995,5228.1,2283
1.1,93.994,-36.4,4.855,5191.0,30702
-1.8,92.89299999999999,-46.2,1.344,5099.1,20615
-2.9,92.20100000000001,-31.4,0.884,5076.2,1417
-0.1,93.2,-42.0,4.191,5195.8,22629
1.4,93.91799999999999,-42.7,4.957,5228.1,3728
1.4,93.91799999999999,-42.7,4.959,5228.1,40611
-1.8,92.89299999999999,-46.2,1.327,5099.1,36641
-2.9,92.20100000000001,-31.4,0.873,5076.2,15135
1.1,93.994,-36.4,4.859,5191.0,28194
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,25369
-3.4,92.649,-30.1,0.722,5017.5,19974
1.1,93.994,-36.4,4.86,5191.0,9748
-0.1,93.2,-42.0,4.0760000000000005,5195.8,27909
-1.7,94.027,-38.3,0.9,4991.6,12892
1.4,93.444,-36.1,4.9639999999999995,5228.1,29644
-2.9,92.20100000000001,-31.4,0.884,5076.2,27641
-0.1,93.2,-42.0,4.021,5195.8,13882
1.4,94.465,-41.8,4.961,5228.1,4020
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,32189
1.4,93.444,-36.1,4.9639999999999995,5228.1,20789
1.1,93.994,-36.4,4.859,5191.0,4011
-0.1,93.2,-42.0,4.1530000000000005,5195.8,11979
-2.9,92.469,-33.6,1.072,5076.2,17368
1.4,93.444,-36.1,4.9639999999999995,5228.1,38472
-1.8,92.89299999999999,-46.2,1.266,5099.1,34073
1.4,93.91799999999999,-42.7,4.968,5228.1,17192
1.4,94.465,-41.8,4.947,5228.1,29883
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,26514
-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,20298
1.1,93.994,-36.4,4.8580000000000005,5191.0,4175
1.4,93.91799999999999,-42.7,4.96,5228.1,26682
1.1,93.994,-36.4,4.8580000000000005,5191.0,20397
1.1,93.994,-36.4,4.857,5191.0,6522
1.1,93.994,-36.4,4.859,5191.0,14894
1.4,93.444,-36.1,4.963,5228.1,40096
1.4,93.91799999999999,-42.7,4.962,5228.1,2086
1.4,93.91799999999999,-42.7,4.96,5228.1,10891
1.1,93.994,-36.4,4.857,5191.0,38508
1.1,93.994,-36.4,4.857,5191.0,28735
1.4,94.465,-41.8,4.962,5228.1,4815
-1.7,94.215,-40.3,0.884,4991.6,28136
1.4,93.91799999999999,-42.7,4.963,5228.1,11886
-1.8,92.89299999999999,-46.2,1.334,5099.1,33911
1.4,93.444,-36.1,4.9639999999999995,5228.1,18384
-1.8,92.89299999999999,-46.2,1.281,5099.1,39430
1.1,93.994,-36.4,4.855,5191.0,37205
1.4,93.444,-36.1,4.963,5228.1,1831
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,29154
1.4,93.444,-36.1,4.962,5228.1,28281
-1.8,93.075,-47.1,1.406,5099.1,1843
1.4,94.465,-41.8,4.8660000000000005,5228.1,16289
-1.8,92.89299999999999,-46.2,1.281,5099.1,18693
1.4,93.444,-36.1,4.962,5228.1,27922
-1.7,94.215,-40.3,0.87,4991.6,15930
1.4,93.444,-36.1,4.9639999999999995,5228.1,37725
-0.1,93.2,-42.0,4.0760000000000005,5195.8,8260
1.4,93.91799999999999,-42.7,4.962,5228.1,30050
1.1,93.994,-36.4,4.86,5191.0,24105
1.4,93.91799999999999,-42.7,4.963,5228.1,31476
1.4,94.465,-41.8,4.959,5228.1,32483
1.4,93.91799999999999,-42.7,4.96,5228.1,18545
1.4,93.91799999999999,-42.7,4.962,5228.1,31032
1.4,94.465,-41.8,4.961,5228.1,15188
1.4,93.444,-36.1,4.9639999999999995,5228.1,38662
1.4,93.91799999999999,-42.7,4.96,5228.1,26932
1.1,93.994,-36.4,4.857,5191.0,5863
1.4,93.91799999999999,-42.7,4.968,5228.1,11778
-0.1,93.2,-42.0,4.12,5195.8,8624
-2.9,92.963,-40.8,1.26,5076.2,30707
-1.8,93.075,-47.1,1.405,5099.1,5638
1.4,93.91799999999999,-42.7,4.961,5228.1,39505
-0.1,93.2,-42.0,4.12,5195.8,13735
1.4,93.91799999999999,-42.7,4.962,5228.1,15731
-3.4,92.649,-30.1,0.7140000000000001,5017.5,1174
1.1,93.994,-36.4,4.859,5191.0,13455
-0.1,93.2,-42.0,4.191,5195.8,13541
-1.8,92.89299999999999,-46.2,1.281,5099.1,36357
1.4,94.465,-41.8,4.864,5228.1,36944
1.4,93.91799999999999,-42.7,4.963,5228.1,33249
-0.1,93.2,-42.0,4.191,5195.8,36576
-1.8,92.89299999999999,-46.2,1.354,5099.1,27673
1.4,94.465,-41.8,4.958,5228.1,17892
-1.8,92.84299999999999,-50.0,1.52,5099.1,6431
1.4,93.444,-36.1,4.963,5228.1,26295
1.4,93.91799999999999,-42.7,4.96,5228.1,7603
1.4,93.91799999999999,-42.7,4.957,5228.1,36328
1.4,94.465,-41.8,4.959,5228.1,11839
-2.9,92.963,-40.8,1.268,5076.2,12720
1.4,93.444,-36.1,4.965,5228.1,26442
-1.8,92.84299999999999,-50.0,1.6019999999999999,5099.1,25945
1.4,93.444,-36.1,4.967,5228.1,12634
1.4,93.91799999999999,-42.7,4.96,5228.1,5644
-0.1,93.2,-42.0,4.191,5195.8,29510
-1.8,93.369,-34.8,0.653,5008.7,11304
1.1,93.994,-36.4,4.857,5191.0,7420
1.1,93.994,-36.4,4.859,5191.0,37666
1.1,93.994,-36.4,4.859,5191.0,23025
1.4,93.91799999999999,-42.7,4.968,5228.1,2423
1.4,94.465,-41.8,4.961,5228.1,11709
1.4,93.91799999999999,-42.7,4.96,5228.1,12375
-1.8,92.89299999999999,-46.2,1.25,5099.1,39983
1.4,94.465,-41.8,4.962,5228.1,30103
1.4,93.444,-36.1,4.966,5228.1,37968
1.1,93.994,-36.4,4.8580000000000005,5191.0,6394
-1.8,92.89299999999999,-46.2,1.344,5099.1,19517
-1.8,93.075,-47.1,1.405,5099.1,1461
-1.1,94.601,-49.5,1.032,4963.6,14959
1.4,93.91799999999999,-42.7,4.962,5228.1,32192
1.4,94.465,-41.8,4.96,5228.1,26518
-2.9,92.963,-40.8,1.262,5076.2,7283
1.4,93.444,-36.1,4.967,5228.1,11435
-3.4,92.431,-26.9,0.733,5017.5,3918
-2.9,92.963,-40.8,1.26,5076.2,4596
-0.1,93.2,-42.0,4.12,5195.8,3384
-1.8,93.369,-34.8,0.639,5008.7,39886
1.4,94.465,-41.8,4.959,5228.1,40828
1.1,93.994,-36.4,4.857,5191.0,30859
1.4,93.444,-36.1,4.9639999999999995,5228.1,35544
-1.8,92.89299999999999,-46.2,1.281,5099.1,16898
-1.8,92.89299999999999,-46.2,1.266,5099.1,6258
-1.8,93.075,-47.1,1.405,5099.1,9196
1.1,93.994,-36.4,4.864,5191.0,1279
1.4,93.444,-36.1,4.965,5228.1,2438
1.4,93.444,-36.1,4.97,5228.1,36799
-1.8,92.89299999999999,-46.2,1.344,5099.1,31822
-0.1,93.2,-42.0,4.12,5195.8,36811
-1.8,93.075,-47.1,1.466,5099.1,5898
1.4,93.91799999999999,-42.7,4.962,5228.1,31988
1.4,93.91799999999999,-42.7,4.962,5228.1,15064
1.4,93.91799999999999,-42.7,4.963,5228.1,19813
-1.8,93.075,-47.1,1.405,5099.1,2884
1.1,93.994,-36.4,4.8580000000000005,5191.0,35846
-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,12536
1.4,93.91799999999999,-42.7,4.962,5228.1,33906
-0.1,93.2,-42.0,4.191,5195.8,31503
1.4,93.91799999999999,-42.7,4.96,5228.1,27426
-1.8,92.89299999999999,-46.2,1.327,5099.1,2270
1.4,94.465,-41.8,4.864,5228.1,19405
1.4,94.465,-41.8,4.958,5228.1,13143
1.4,93.444,-36.1,4.963,5228.1,2237
1.4,93.444,-36.1,4.967,5228.1,35371
-1.8,92.89299999999999,-46.2,1.327,5099.1,24134
-0.1,93.2,-42.0,4.0760000000000005,5195.8,27103
1.4,93.91799999999999,-42.7,4.962,5228.1,19879
-2.9,92.20100000000001,-31.4,0.884,5076.2,25034
-1.8,93.369,-34.8,0.65,5008.7,15107
-3.4,92.431,-26.9,0.74,5017.5,27527
1.4,94.465,-41.8,4.959,5228.1,19068
1.1,93.994,-36.4,4.859,5191.0,14861
-1.8,93.075,-47.1,1.4980000000000002,5099.1,4429
1.1,93.994,-36.4,4.859,5191.0,31864
-3.4,92.431,-26.9,0.728,5017.5,32680
1.1,93.994,-36.4,4.857,5191.0,37642
-1.8,92.89299999999999,-46.2,1.244,5099.1,31428
-0.1,93.2,-42.0,4.1530000000000005,5195.8,30245
1.4,93.91799999999999,-42.7,4.968,5228.1,35711
1.1,93.994,-36.4,4.857,5191.0,38354
1.1,93.994,-36.4,4.856,5191.0,3372
-0.1,93.2,-42.0,4.191,5195.8,3865
-1.8,92.89299999999999,-46.2,1.25,5099.1,17966
1.4,93.91799999999999,-42.7,4.96,5228.1,37075
-3.4,92.37899999999999,-29.8,0.809,5017.5,16879
-1.8,93.075,-47.1,1.405,5099.1,7167
-3.4,92.37899999999999,-29.8,0.773,5017.5,2770
1.4,94.465,-41.8,4.959,5228.1,21326
1.1,93.994,-36.4,4.857,5191.0,19613
1.1,93.994,-36.4,4.857,5191.0,17825
1.4,93.91799999999999,-42.7,4.96,5228.1,24625
1.4,94.465,-41.8,4.864,5228.1,34592
1.4,93.444,-36.1,4.965,5228.1,861
1.1,93.994,-36.4,4.859,5191.0,29330
-1.8,92.89299999999999,-46.2,1.291,5099.1,37098
1.4,93.444,-36.1,4.963,5228.1,30482
-0.1,93.2,-42.0,4.12,5195.8,40309
1.4,94.465,-41.8,4.959,5228.1,9694
-3.4,92.431,-26.9,0.7240000000000001,5017.5,15431
-1.8,92.84299999999999,-50.0,1.538,5099.1,622
-1.1,94.601,-49.5,0.9590000000000001,4963.6,37278
1.4,94.465,-41.8,4.962,5228.1,21071
1.4,94.465,-41.8,4.961,5228.1,2651
1.4,93.91799999999999,-42.7,4.962,5228.1,19319
-1.8,92.89299999999999,-46.2,1.344,5099.1,28240
1.1,93.994,-36.4,4.86,5191.0,26062
1.4,93.444,-36.1,4.968,5228.1,3885
-1.8,92.84299999999999,-50.0,1.64,5099.1,14007
-1.8,93.075,-47.1,1.41,5099.1,14765
-1.1,94.601,-49.5,0.977,4963.6,28652
1.1,93.994,-36.4,4.855,5191.0,19175
-0.1,93.2,-42.0,4.1530000000000005,5195.8,14249
1.4,93.91799999999999,-42.7,4.963,5228.1,22672
1.1,93.994,-36.4,4.857,5191.0,10019
1.4,93.444,-36.1,4.963,5228.1,5462
1.4,93.444,-36.1,4.966,5228.1,4048
1.4,93.91799999999999,-42.7,4.96,5228.1,1873
1.4,93.91799999999999,-42.7,4.958,5228.1,29147
1.4,93.91799999999999,-42.7,4.962,5228.1,12794
-1.8,92.89299999999999,-46.2,1.344,5099.1,24549
1.4,93.91799999999999,-42.7,4.962,5228.1,13470
1.4,93.91799999999999,-42.7,4.963,5228.1,8966
1.4,93.444,-36.1,4.963,5228.1,16527
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,23900
1.4,93.91799999999999,-42.7,4.961,5228.1,16059
-0.1,93.2,-42.0,4.021,5195.8,3922
-1.8,93.876,-40.0,0.6970000000000001,5008.7,10162
1.4,93.444,-36.1,4.968,5228.1,31642
1.4,93.91799999999999,-42.7,4.957,5228.1,32505
1.4,94.465,-41.8,4.958,5228.1,3905
1.4,93.91799999999999,-42.7,4.963,5228.1,11578
1.4,93.91799999999999,-42.7,4.963,5228.1,37477
-1.7,94.055,-39.8,0.7609999999999999,4991.6,40219
1.1,93.994,-36.4,4.857,5191.0,40997
-0.1,93.2,-42.0,4.191,5195.8,38166
-0.1,93.2,-42.0,4.663,5195.8,24282
-0.1,93.2,-42.0,4.191,5195.8,11583
1.4,93.91799999999999,-42.7,4.957,5228.1,11265
1.4,93.91799999999999,-42.7,4.962,5228.1,21418
-2.9,92.963,-40.8,1.26,5076.2,30072
-0.1,93.2,-42.0,4.191,5195.8,15453
1.4,93.91799999999999,-42.7,4.96,5228.1,16194
-1.8,92.89299999999999,-46.2,1.334,5099.1,36803
1.1,93.994,-36.4,4.856,5191.0,9626
-3.4,92.649,-30.1,0.715,5017.5,7942
-1.8,93.075,-47.1,1.445,5099.1,12407
-1.8,92.89299999999999,-46.2,1.266,5099.1,8295
-0.1,93.2,-42.0,4.021,5195.8,24934
-1.8,92.89299999999999,-46.2,1.244,5099.1,5894
-1.8,93.369,-34.8,0.65,5008.7,4415
-1.8,93.075,-47.1,1.405,5099.1,17133
-1.7,94.055,-39.8,0.7190000000000001,4991.6,32528
-1.8,92.89299999999999,-46.2,1.244,5099.1,13755
-1.8,93.749,-34.6,0.659,5008.7,3700
1.4,93.444,-36.1,4.9639999999999995,5228.1,27475
-0.1,93.2,-42.0,4.0760000000000005,5195.8,18336
-3.4,92.431,-26.9,0.743,5017.5,22260
1.4,93.91799999999999,-42.7,4.963,5228.1,9453
1.1,93.994,-36.4,4.86,5191.0,10420
1.1,93.994,-36.4,4.856,5191.0,38492
1.1,93.994,-36.4,4.856,5191.0,3560
1.1,93.994,-36.4,4.86,5191.0,31305
1.4,94.465,-41.8,4.958,5228.1,18864
1.1,93.994,-36.4,4.856,5191.0,30470
-1.8,92.89299999999999,-46.2,1.344,5099.1,14224
1.4,94.465,-41.8,4.962,5228.1,5090
1.1,93.994,-36.4,4.86,5191.0,26423
1.1,93.994,-36.4,4.856,5191.0,31486
1.1,93.994,-36.4,4.857,5191.0,13699
1.4,93.91799999999999,-42.7,4.962,5228.1,17813
1.1,93.994,-36.4,4.859,5191.0,33644
1.4,94.465,-41.8,4.865,5228.1,28720
-0.1,93.2,-42.0,4.0760000000000005,5195.8,227
1.4,93.444,-36.1,4.967,5228.1,14969
1.4,93.444,-36.1,4.965,5228.1,25659
-1.8,92.89299999999999,-46.2,1.334,5099.1,10205
1.1,93.994,-36.4,4.857,5191.0,5317
1.4,93.91799999999999,-42.7,4.963,5228.1,38699
-1.7,94.027,-38.3,0.904,4991.6,26000
-0.1,93.2,-42.0,4.021,5195.8,6489
-1.8,92.89299999999999,-46.2,1.244,5099.1,13963
-0.1,93.2,-42.0,4.0760000000000005,5195.8,31438
-0.1,93.2,-42.0,4.0760000000000005,5195.8,24794
1.4,93.444,-36.1,4.9639999999999995,5228.1,29686
1.4,93.91799999999999,-42.7,4.962,5228.1,30572
-3.4,92.431,-26.9,0.754,5017.5,30388
1.4,93.91799999999999,-42.7,4.961,5228.1,39876
-1.8,92.89299999999999,-46.2,1.244,5099.1,18816
-0.1,93.2,-42.0,4.191,5195.8,38616
1.4,93.91799999999999,-42.7,4.962,5228.1,18299
-1.8,92.89299999999999,-46.2,1.291,5099.1,3303
1.4,93.444,-36.1,4.968,5228.1,16408
-1.1,94.601,-49.5,0.982,4963.6,8740
-1.8,93.075,-47.1,1.405,5099.1,33500
-0.1,93.2,-42.0,4.021,5195.8,11856
1.4,93.91799999999999,-42.7,4.962,5228.1,33957
1.4,93.444,-36.1,4.9639999999999995,5228.1,16732
-0.1,93.2,-42.0,4.0760000000000005,5195.8,26998
-1.8,92.89299999999999,-46.2,1.291,5099.1,35193
-1.8,93.075,-47.1,1.405,5099.1,13543
1.1,93.994,-36.4,4.856,5191.0,31611
1.1,93.994,-36.4,4.856,5191.0,21883
-2.9,92.963,-40.8,1.266,5076.2,13897
1.1,93.994,-36.4,4.859,5191.0,24698
1.4,94.465,-41.8,4.959,5228.1,4146
1.4,94.465,-41.8,4.961,5228.1,13607
1.4,93.444,-36.1,4.9639999999999995,5228.1,10296
1.4,94.465,-41.8,4.962,5228.1,35200
1.4,93.444,-36.1,4.965,5228.1,22869
1.1,93.994,-36.4,4.859,5191.0,6390
1.4,93.444,-36.1,4.967,5228.1,2649
-1.1,94.199,-37.5,0.879,4963.6,6887
1.4,94.465,-41.8,4.8660000000000005,5228.1,28645
1.4,94.465,-41.8,4.962,5228.1,38031
1.4,93.91799999999999,-42.7,4.956,5228.1,12404
1.4,93.91799999999999,-42.7,4.968,5228.1,10545
-2.9,92.469,-33.6,1.072,5076.2,15970
1.1,93.994,-36.4,4.856,5191.0,25107
-1.8,93.075,-47.1,1.405,5099.1,30168
1.4,93.444,-36.1,4.9639999999999995,5228.1,8175
-0.1,93.2,-42.0,4.021,5195.8,2680
-1.8,93.075,-47.1,1.41,5099.1,19975
1.4,93.91799999999999,-42.7,4.961,5228.1,2797
1.4,93.444,-36.1,4.963,5228.1,28164
1.4,94.465,-41.8,4.8660000000000005,5228.1,14965
-2.9,92.20100000000001,-31.4,0.873,5076.2,4421
1.1,93.994,-36.4,4.856,5191.0,36717
1.4,94.465,-41.8,4.961,5228.1,8819
1.4,93.91799999999999,-42.7,4.962,5228.1,31492
-0.1,93.2,-42.0,4.12,5195.8,14606
-0.1,93.2,-42.0,4.0760000000000005,5195.8,10898
1.4,94.465,-41.8,4.959,5228.1,33940
1.4,93.91799999999999,-42.7,4.961,5228.1,37622
-1.8,92.89299999999999,-46.2,1.344,5099.1,23880
-1.8,93.876,-40.0,0.6920000000000001,5008.7,32046
1.4,93.91799999999999,-42.7,4.962,5228.1,32163
1.4,93.91799999999999,-42.7,4.957,5228.1,34577
-1.8,92.89299999999999,-46.2,1.334,5099.1,35183
-1.8,93.075,-47.1,1.405,5099.1,19199
1.4,93.444,-36.1,4.9639999999999995,5228.1,17354
-1.8,93.075,-47.1,1.405,5099.1,30538
1.4,93.91799999999999,-42.7,4.968,5228.1,20396
-1.8,92.84299999999999,-50.0,1.811,5099.1,37513
1.4,94.465,-41.8,4.958,5228.1,39049
1.4,93.444,-36.1,4.967,5228.1,37416
-1.7,94.055,-39.8,0.7390000000000001,4991.6,17948
1.4,93.91799999999999,-42.7,4.963,5228.1,33027
1.1,93.994,-36.4,4.855,5191.0,14545
1.4,94.465,-41.8,4.967,5228.1,5931
-0.1,93.2,-42.0,4.12,5195.8,22060
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,33408
1.1,93.994,-36.4,4.857,5191.0,22239
1.1,93.994,-36.4,4.864,5191.0,3020
-1.8,93.075,-47.1,1.405,5099.1,5294
1.4,93.91799999999999,-42.7,4.962,5228.1,11500
1.4,93.91799999999999,-42.7,4.962,5228.1,15925
-0.1,93.2,-42.0,4.12,5195.8,37745
-1.8,93.075,-47.1,1.483,5099.1,3672
1.1,93.994,-36.4,4.857,5191.0,10325
-3.4,92.649,-30.1,0.716,5017.5,25472
-1.8,93.075,-47.1,1.405,5099.1,6297
1.1,93.994,-36.4,4.857,5191.0,5222
1.4,94.465,-41.8,4.865,5228.1,25614
1.1,93.994,-36.4,4.8580000000000005,5191.0,13073
